,Title,Link,Content(RAW)
0,"Raih Green Leadership Utama, Nicke Widyawati Kokohkan",https://www.pertamina.com/id/news-room/news-release/raih-green-leadership-utama-nicke-widyawati-kokohkan-pertamina-pemimpin-transisi-energi,"Direktur Utama PT Pertamina (Persero), Nicke Widyawati menjadi salah satu narasumber pada talkshow “Green Leadership: Extraordinary Turnarounds” & Penghargaan Anugerah PROPER periode 2022 - 2023 yang diselenggarakan di Birawa Assembly Hotel Bidakara, Jakarta, Rabu (20/12/2023).

Pertamina Grup Raih 34 PROPER Emas, atau 43% dari Total PROPER Emas KLHK

Jakarta, 21 Desember 2023 - Direktur Utama Pertamina Nicke Widyawati berhasil meraih penghargaan tertinggi Green Leadership Utama dari Kementerian Lingkungan Hidup dan Kehutanan (KLHK) Republik Indonesia. Penghargaan ini sebagai apresiasi kepada Nicke Widyawati atas capaian Pertamina memecahkan rekor sebagai penerima peringkat PROPER emas terbanyak sekaligus mengokohkan Pertamina sebagai pemimpin transisi energi di Indonesia.

Penghargaan Green Leadership Utama merupakan pengakuan atas kerja keras Nicke mendorong berbagai langkah dan program Pertamina dalam melakukan dekarbonisasi bisnis, menjalankan transisi energi dan meningkatkan produksi energi baru terbarukan.

Di bawah kepemimpinan Nicke, Pertamina berhasil menjalankan transisi energi sekaligus menjaga ketahanan energi nasional.

Peran Nicke dalam menerapkan ESG di seluruh operasional bisnisnya juga telah menjadikan Pertamina diakui sebagai peringkat ESG nomor satu dunia dalam sub-industri Integrated Oil and Gas. Pertamina menjadi memimpin skor tertinggi dari 61 perusahaan dunia berdasarkan peringkat dari Lembaga ESG Rating Sustainalytics.

Sebagai pemimpin BUMN di Tanah Air, Nicke terus mendorong Pertamina menjadi perusahaan energi global yang terkemuka dan bereputasi baik serta diakui sebagai perusahaan ramah lingkungan, tanggung jawab sosial serta tata kelola perusahaan yang baik.

Sepanjang 2023, Pertamina telah menggelontorkan Program Tanggung Jawab Sosial dan Lingkungan dan memberikan manfaat kepada 344 ribu penerima manfaat dan berhasil mengurangi emisi karbon hingga 715 ribu ton C02eq per tahun.

Borong 34 PROPER Emas

Kepemimpinan Nicke telah membawa Pertamina berhasil memecahkan rekor baru sebagai perusahaan peraih PROPER Emas terbanyak di Indonesia. Pertamina dengan subholding dan anak usahanya berhasil memboyong 34 penghargaan PROPER Emas pada Program Penilaian Peringkat Kinerja Perusahaan dalam Pengelolaan Lingkungan Hidup (PROPER) 2023 KLHK.

KLHK juga memberikan penghargaan 76 PROPER Hijau untuk berbagai unit operasi Pertamina. Capaian PROPER Emas Pertamina Grup di tahun ini meningkat tajam dibanding tahun lalu yang sebanyak 20 PROPER Emas. Secara nasional, Pertamina berhasil menyabet 43% PROPER Emas dari total 79 PROPER Emas di tahun 2023.

Pemberian penghargaan Green Leadership Utama dan PROPER diberikan langsung oleh Wakil Presiden Republik Indonesia Ma’ruf Amin pada Selasa (20/12) di Hotel Bidakara, Jakarta.

Wakil Presiden Republik Indonesia Ma’ruf Amin mengungkap PROPER menjadi platform bagi perusahaan untuk ambil bagian dalam Pembangunan Berkelanjutan. Perusahaan mencegah kerusakan lingkungan dan pencemaran akibat aktivitas industri. PROPER juga menjadi kompas untuk memandu praktik bisnis berkelanjutan. Perusahaan mengaplikasikan prinsip ekonomi hijau dan dorong capaian melebihi ketaatan terhadap peraturan.

Menurut Ma’ruf, PROPER juga mengembangkan kriteria penilaian. Kriteria penilaian daur hidup, inovasi sosial, penilaian kepemimpinan hijau. PROPER juga membutuhkan transformasi penilaian ke depan, mendukung komitmen pemerintah terhadap penguatan aksi iklim dan pencapaian prioritas pembangunan nasional, menjawab dinamika tantangan global.

“PROPER sepatutnya menjadi kompas yang mampu memandu praktik bisnis berkelanjutan dengan mengaplikasikan prinsip ekonomi hijau, bahkan mendorong capaian yang melebihi ketaatan industri terhadap peraturan lingkungan hidup. Selamat kepada penerima anugerah PROPER terutama peringkat emas dan CEO penerima penghargaan kepemimpinan hijau. Semoga menjadi contoh nyata yang menginspirasi dan mendorong kinerja Perusahaan lainnya,” ujar Ma’ruf.

Direktur Utama Pertamina Nicke Widyawati mengatakan sebagai pemimpin transisi energi di Indonesia, Pertamina akan terus menjalankan bisnis yang berkelanjutan dan ramah lingkungan serta menjadi garda terdepan dalam menjaga ketahanan dan kemandirian energi nasional.

“Kita akan berupaya menjadi perusahaan energi pertama di dunia yang memiliki low risk di ESG yang menjadi kebanggaan Indonesia,” ujar Nicke Widyawati.

Nicke menambahkan, energi merupakan faktor penting dalam mendorong pertumbuhan ekonomi, sehingga transisi energi jangan mengorbankan keandalan pasokan energi.

“Pertamina harus terus memastikan energy security, energy affordability yang menjadi prioritas utama bagi Indonesia, sambil tetap melakukan berbagai upaya untuk menurunkan emisi karbon untuk mencapai NZE di tahun 2060,” imbuh Nicke Widyawati.

Pertamina sebagai pemimpin di bidang transisi energi, berkomitmen dalam mendukung target Net Zero Emission 2060 dengan terus mendorong program-program yang berdampak langsung pada capaian Sustainable Development Goals (SDG’s). Seluruh upaya tersebut sejalan dengan penerapan Environmental, Social & Governance (ESG) di seluruh lini bisnis dan operasi Pertamina."
1,"INFOGRAFIK: Laporan Awal Dana Kampanye Pilpres 2024, …",https://www.kompas.com/cekfakta/read/2023/12/22/084532982/infografik-laporan-awal-dana-kampanye-pilpres-2024-siapa-yang-terbesar,"KOMPAS.com - Sejumlah tahapan dalam Pemilihan Umum 2024 telah berlangsung, termasuk masa kampanye yang berlangsung sejak 28 November 2023.

Komisi Pemilihan Umum (KPU) juga sudah menggelar sesi pertama debat kandidat dalam Pilpres 2024 pada 12 Desember 2024.

Meski begitu, hal lain yang menarik perhatian masyarakat adalah terkait dana kampanye yang dimiliki ketiga pasangan calon.

KPU kemudian mengumumkan laporan awal dana kampanye yang dimiliki tiga pasangan calon. Langkah ini dilakukan untuk terciptanya prinsip transparansi selama perhelatan Pilpres 2024.

Dana kampanye yang dilaporkan tiga pasangan calon bisa berasal dari kantong pribadi pasangan calon, partai politik, juga sumbangan perseorangan atau perusahaan.

Berapa dana kampanye yang sudah dilaporkan Anies Baswedan-Muhaimin Iskandar, Prabowo Subianto-Gibran Rakabuming Raka, dan Ganjar Pranowo-Mahfud MD?

Simak infografik berikut:"
2,Hari Ini DKPP Periksa Komisioner KPU soal Gibran Jadi …,https://www.kompas.com/tren/read/2023/12/22/103000365/hari-ini-dkpp-periksa-komisioner-kpu-soal-gibran-jadi-cawapres,"KOMPAS.com - Dewan Kehormatan Penyelenggara Pemilihan Umum (DKPP) akan menggelar sidang pemeriksaan terhadap komisioner Komisi Pemilihan Umum (KPU), Jumat (22/12/2023).

Sidang pemeriksaan digelar lantaran KPU memproses pencalonan putra sulung Presiden Joko Widodo, Gibran Rakabuming Raka, tanpa terlebih dahulu merevisi aturan Pemilihan Presiden (Pilpres).

Pemeriksaan dilakukan terhadap semua komisioner KPU, yakni Ketua KPU Hasyim Asyi'ari, serta anggota yang terdiri dari Betty Epsilon Idroos, Mochammad Affifudin, Persadaan Harahap, Yulianto Sudrajat, Idham Holik, dan August Mellaz.

Diberitakan Kompas TV, Kamis (21/12/2023), total ada empat aduan terhadap komisioner KPU berkenaan dengan dugaan pelanggaran Kode Etik Penyelenggara Pemilu (KEPP).

Keempat perkara masing-masing diadukan oleh Demas Brian Wicaksono (perkara nomor 135-PKE-DKPP/XII/2023), Iman Munandar B (perkara nomor 136-PKE-DKPP/XII/2023), P H Hariyanto (perkara nomor 137-PKE-DKPP/XII/2023), dan Rumondang Damanik (perkara nomor 141-PKE-DKPP/XII/2023).

Baca juga: Bawaslu Bantah Telah Memasang Baliho Prabowo-Gibran di Atas Pos Polisi di Mojokerto

Link live streaming sidang pemeriksaan komisioner KPU

Sidang pemeriksaan komisioner KPU akan berlangsung di Ruang Sidang DKPP, Jumat (22/12/2023) pukul 09.00 WIB.

Sekretaris DKPP David Yama mengatakan, sidang bersifat terbuka untuk umum, sehingga masyarakat umum dan wartawan yang ingin meliput dapat melihat langsung.

""Bagi masyarakat yang ingin hadir atau wartawan yang ingin meliput, silakan hadir sebelum sidang dimulai,"" tutur David.

Selain itu, untuk memudahkan akses publik terhadap jalannya persidangan, sidang ini juga disiarkan secara langsung melalui akun YouTube dan Facebook resmi DKPP.

""Sehingga siapa pun dapat menyaksikan jalannya sidang pemeriksaan ini,"" ujarnya.

Berikut tautan atau link sidang pemeriksaan untuk empat perkara dugaan pelanggaran KEPP dengan teradu KPU RI:





Baca juga: Kader Parpol Bikin Acara dan Konten di Kementerian, Ini Kata KPU

Dugaan pelanggaran etik loloskan Gibran jadi cawapres

KOMPAS.com Ilustrasi KPU. Dewan Kehormatan Penyelenggara Pemilu (DKPP) menggelar sidang pemeriksaan terhadap komisioner KPU terkait dugaan pelanggaran Kode Etik Penyelenggara Pemilu (KEPP) dalam meloloskan Gibran sebagai cawapres. Ilustrasi KPU. Dewan Kehormatan Penyelenggara Pemilu (DKPP) menggelar sidang pemeriksaan terhadap komisioner KPU terkait dugaan pelanggaran Kode Etik Penyelenggara Pemilu (KEPP) dalam meloloskan Gibran sebagai cawapres.

Dilansir dari Kompas.com , Kamis, David mengatakan, sidang pemeriksaan hari ini meliputi agenda mendengarkan keterangan dari para pihak, baik pengadu, teradu, saksi, maupun pihak terkait.

Menurut David, para pengadu menduga bahwa tindakan komisioner KPU telah melanggar prinsip kepastian hukum.

""Pengadu menduga bahwa tindakan para teradu yang membiarkan Gibran Rakabuming Raka terus-menerus mengikuti tahapan pencalonan tersebut telah jelas-jelas melanggar prinsip berkepastian hukum,"" kata David."
3,Kompas.com Ikut Serta Kolaborasi Cek Fakta Saat Debat …,https://www.kompas.com/cekfakta/read/2023/12/22/115500582/kompas.com-ikut-serta-kolaborasi-cek-fakta-saat-debat-cawapres,"KOMPAS.com - Tim Cek Fakta Kompas.com akan terlibat dalam kolaborasi 19 media bersama Aliansi Jurnalis Independen Indonesia, Aliansi Media Siber Indonesia, dan Mafindo dalam melakukan cek fakta debat calon wakil presiden, Jumat (22/12/2023).

Kegiatan cek fakta ini dilatarbelakangi sebagai tanggung jawab media dan organisasi masyarakat sipil untuk memenuhi hak publik mendapatkan informasi yang kredibel saat pemilu.

Sehingga, masyarakat dapat menentukan keputusan untuk memilih presiden dan wakil presiden.

Kolaborasi cek fakta yang dilakukan secara langsung saat debat cawapres berjalan atau live fact-checking ini juga akan melibatkan enam ahli dan peneliti.

Panel ahli dan peneliti yang terlibat akan disesuaikan dengan tema debat cawapres, yaitu ekonomi, keuangan, investasi, pajak, perdagangan, pengelolaan APBN-APBD, infrastruktur, dan perkotaan.

Ahli dan peneliti yang dilibatkan adalah A Michael Tjahjadi dari Think Policy Indonesia, Wakil Dekan FEB UIN Jakarta Zuhairany Yunan, Neni Susilawati dari Fakultas Ilmu Administrasi UI.

Kemudian, peneliti BRIN Dwiyanti Kusumaningrum, Putu S Kurniawan dari Universitas Pendidikan Ganesha, serta Krisna Gupta dari CIPS.

Adapun media lain yang terlibat dalam kolaborasi ini adalah

View this post on Instagram A post shared by AJI Indonesia (@aji.indonesia)

Dalam melakukan cek fakta debat cawapres ini, Kompas.com juga akan berkolaborasi dengan Kompas TV.

Hasil pemeriksaan fakta atas pernyataan dan klaim dalam debat cawapres ini akan ditayangkan dalam bentuk artikel di laman Cek Fakta Kompas.com, https://www.kompas.com/cekfakta.

Artikel dalam bentuk infografik dan video singkat juga akan tersaji di media sosial. Ikuti akun Instagram Kompas.com di tautan ini."
4,Deretan Film dan Serial Paling Banyak Dicari di Google …,https://www.kompas.com/tren/read/2023/12/22/100000065/deretan-film-dan-serial-paling-banyak-dicari-di-google-sepanjang-2023-ada,"KOMPAS.com - Google baru-baru ini telah merilis Years in Search 2023. Salah satu kategorinya adalah film atau serial yang paling banyak dicari sepanjang tahun.

Tahun ini, serial film yang tayang di platform streaming, tidak kalah populer dengan film layar lebar di Indonesia.

Tak hanya itu, 5 dari 10 film atau serial yang paling banyak dicari sepanjang 2023 bahkan merupakan film lokal. Sementara satu di antaranya, memiliki latar atau setting di Indonesia.

Berikut 5 film atau serial yang paling banyak dicari di Google Indonesia sepanjang 2023:

Baca juga: 16 Film Terbaru yang Tayang pada Desember 2023, Apa Saja?







1. Gadis Kretek

Serial Gadis Kretek yang diadaptasi dari novel berjudul sama, menjadi film atau serial yang paling banyak dicari sepanjang 2023 di Google.

Diproduksi oleh BASE Entertainment dan Fourcolours Films, Gadis Kretek tayang perdana di Netflix pada November 2023.

Sejumlah artis ternama turut membintangi serial pertama Indonesia di Netflix ini, termasuk Dian Sastrowardoyo, Ario Bayu, Arya Saloka, dan Putri Marino.

Serial ini terdiri dari lima episode yang mengisahkan kehidupan tokoh Dasiyah atau Jeng Yah, seorang anak perempuan produsen rokok era 1960-an.

Dalam perjalanannya, ia sempat menjalin asmara dengan Soeraja. Namun, hubungan mereka kandas karena situasi politik pada saat itu.

Baca juga: Film SEVENTEEN Tour FOLLOW to Japan: Jadwal, Lokasi Bioskop, Link, dan Cara Beli Tiketnya

2. Petualangan Sherina 2

Film Petualangan Sherina 2 merupakan sekuel dari film Petualangan Sherina (2000) yang disutradarai oleh Riri Riza dan diproduksi oleh Mira Lesmana.

Sherina Munaf dan Derby Romero kembali berperan sebagai pemeran utama, bersama dengan Ardit Erwandha, Chandra Satria, Randy Danistha, Kelly Tandiono, Quinn Salman, dan Isyana Sarasvati.

Film yang tayang perdana di bioskop pada 28 September 2023 ini, menceritakan tentang petualangan dua sahabat, Sherina dan Sadam yang sudah beranjak dewasa.

Baca juga: Ketahui Urutan Film The Hunger Games Sebelum Nonton The Hunger Games: The Ballad of Songbirds & Snakes

3. Serial One Piece Live Action

Courtesy of Netflix Aktor Inaki Godoy dalam serial One Piece versi live-action. Aktor Inaki Godoy dalam serial One Piece versi live-action.

Serial One Piece Live Action yang diadaptasi dari manga dan anime populer, One Piece, tayang di Netflix pada 31 Agustus 2023.

Live action adaptasi manga karya Eiichiro Oda ini terdiri dari 8 episode dan mencakup alur utama dari awal saga East Blue hingga Arlong Park."
5,"Mahasiswa, UGM Konversi Kegiatan Ini dengan SKS per 1 …",https://www.kompas.com/edu/read/2023/12/22/113754271/mahasiswa-ugm-konversi-kegiatan-ini-dengan-sks-per-1-januari-2024,"KOMPAS.com - Universitas Gadjah Mada (UGM) memastikan kegiatan luar kampus akan direkognisi atau dikonversi menjadi satuan kredit semester (SKS) mulai 1 Januari 2024.

Hal tersebut segera diimplementasikan usai diterbitkannya Peraturan Rektor Nomor 5 tahun 2023 tentang Rekognisi Kegiatan Ekstrakurikuler.

Baca juga: Kisah Gayuh, Berjuang Kuliah Sambil Berobat hingga Lulus di UGM

""Secara efektif, per 1 Januari 2024 akan mulai rekognisi kegiatan ekstrakurikuler,"" kata Direktur Kemahasiswaan UGM, Dr. Sindung Tjahyadi dilansir dari laman UGM, Jumat (22/12/2023).

Dalam peraturan tersebut, kata dia, ada tujuh bentuk kegiatan ekstrakurikuler yang dapat dikonversi menjadi SKS. Kegiatan tersebut adalah:

Lomba/kompetisi/festival.

Kewirausahaan.

Pemberdayaan masyarakat/komunitas.

Studi/riset/proyek mandiri.

Proyek sosial/kemanusiaan.

Organisasi dan kepemimpinan.

Olahraga dan seni.

Dia menyebut, berbagai kegiatan ekstrakurikuler itu diberikan bobot setara dengan 1 atau 2 SKS. Adapun mahasiswa bisa menjalankan kegiatan ekstrakurikuler ini secara individu ataupun kelompok.

Syarat bagi mahasiswa yang bisa merekognisikan kegiatannya di luar kampus adalah mahasiswa aktif yang telah menyelesaikan perkuliahan semester 1.

Disamping hal itu, mahasiswa harus memiliki bukti fisik surat/dokumen terkait kegiatan ekstrakurikuler yang diikuti.

Lalu, kegiatan ekstrakurikuler yang diikuti paling singkat selama 1 semester, kecuali kegiatan lomba/kompetisi/festival.

Bagi mahasiswa yang akan mengikuti program rekognisi bisa mengunggah data pendukung rekognisi melalui sistem informasi Simaster paling lambat 1 tahun sejak kegiatan ekstrakurikuler selesai dilaksanakan.

Lanjut Sindung menyampaikan, usulan yang diajukan oleh mahasiswa nantinya akan diverifikasi oleh tim verifikator administrasi.

Baca juga: Tambah 1, UGM Telah Punya 465 Guru Besar

Adapun verifikasi dilakukan pada data administrasi aktivitas kegiatan dan administarsi rekognisi yang diajukan mahasiswa.

Selanjutnya, tim reviewer akan menilai dan memberikan rekomendasi atas rekognisi yang diajukan. Apakah rekognisi disetujui, ditolak, atau hanya sebagai surat keterangan pendamping Ijazah (SKPI) dari kegiatan ekstrakurikuler yang diajukan mahasiswa.

""Tim reviewer ini akan merekomendasikan rekognisi yang diajukan ini apakah tidak diberikan pengakuan atau klaim diakui sebagai SKPI. Jika disetujui maka Direktorat Kemahasiswaan/Fakultas akan mengeluarkan sertifikat rekognisi setelah melalui proses yudisium,"" ungkap dia.

Setelah itu, mahasiswa bisa mengajukan rekognisi aktivitas yang disetujui melalui proses pra KRS. Program studi (prodi) nantinya akan menentukan pengakuan dalam mata kuliah prodi atau mata kuliah lintas disiplin dengan kode universitas.

Baca juga: UGM Tambah 101 Guru Besar Sepanjang 2023

""Ada 20 mata kuliah konversi rekognisi ekstrakurikuler di UGM,"" pungkas Sindung."
6,Kronologi dan Penyebab Munculnya Asap di LRT Jabodebek,https://www.kompas.com/tren/read/2023/12/22/101500365/kronologi-dan-penyebab-munculnya-asap-di-lrt-jabodebek,"KOMPAS.com - PT Kereta Api Indonesia (KAI) buka suara terkait video kemunculan asap di LRT Jabodebek yang viral di media sosial X (dulunya Twitter).

Dalam unggahan yang diposting @txttransportasi, Kamis (21/12/2023), penumpang LRT Jabodebek panik dan berlarian saat gerbong kereta LRT Jabodebek muncul asap.

""Dari awal naik udah kecium bau kebakar di gerbong belakang. Sampe di Stasiun selanjutnya bener aja konslet ternyata. Sepanik itu,"" tulis unggahan dalam video berdurasi 36 detik itu.

Warganet lainnya juga mengunggah video yang sama. Mereka mempertanyakan penyebab asap muncul dari gerbong kereta tersebut.

""Lah siang tadi kereta LRT Jabodebek mleduk di Stasiun Halim? Agak ngeri juga bisa sampai keluar asap kyk gitu,"" kata @gerbongbagasi.

Lantas, bagaimana kronologi dan penyebab munculnya asap di LRT Jabodebek itu?

Penjelasan PT KAI

Manager Public Relation LRT Jabodebek Mahendro Trang Bawono membenarkan adanya insiden gerbong LRT Jabodebek berasap.

""Kejadian pada postingan tersebut terjadi di Stasiun Halim, pada Kamis (21/12) pukul 12.06 WIB,"" kata Mahendro, saat dikonfirmasi Kompas.com, Jumat (22/12/2023).

Kemunculan asap itu sempat membuat membuat alarm sistem kebakaran berbunyi dan membuat penumpang di sekitar Stasiun Halim menjadi panik.

Pihaknya meminta maaf atas ketidaknyamanan yang membuat penumpang di Stasiun Halim panik.

""LRT Jabodebek menyampaikan permohonan maaf atas kendala pada perjalanan tersebut,"" kata dia.

Insiden tersebut menjadi evaluasi bagi PT KAI bersama seluruh stakeholders untuk menyediakan layanan transportasi massal LRT Jabodebek agar tetap menjadi andalan masyarakat dalam upaya mengurangi kemacetan di ibu kota.

Baca juga: Resmi, Ini Jadwal Terbaru LRT Jabodebek 27-30 Desember 2023

Berdasarkan investigasi di lapangan, Mahendro dengan tegas mengatakan bahwa kepulan asap di gerbong LRT Jabodebek itu bukan terjadi karena kebakaran.

""Yang terjadi adalah kendala pada sistem pengereman sarana (trainset) yang tidak bisa berfungsi optimal sehingga menimbulkan asap,"" kata dia.

Tim dari INKA dan petugas LRT Jabodebek segera menangani kendala tersebut.

""Berkat kesigapan tim dari INKA dan petugas LRT Jabodebek, kendala tersebut bisa langsung tertangani dalam waktu singkat, dan perjalanan LRT Jabodebek kembali normal,"" tandas Mahendro."
7,"Rusa Kutub Bisa Membantu Melawan Pemanasan Global, …",https://www.kompas.com/tren/read/2023/12/22/113000265/rusa-kutub-bisa-membantu-melawan-pemanasan-global-bagaimana-caranya-,"KOMPAS.com - Pemanasan global menyebabkan musim yang lebih hangat dan lebih panjang di Arktik atau Kutub Utara.

Hal ini menyebabkan pertumbuhan tanaman lebih cepat yang dapat menyebabkan lebih banyak semak.

Dilansir dari BBC (19/12/2023), pertumbuhan tanaman yang lebih tinggi dan berkayu terjadi ketika lanskap terbuka secara bertahap berubah menjadi hutan.

Di area lain, mungkin melajunya pertumbuhan semak belukar terdengar baik, tetapi dalam kasus lanskap Arktik, hal ini dapat menghapus ekosistem kuno yang bercirikan hutan terbuka, yang dikenal sebagai hutan boreal, dan tundra Arktik yang tidak memiliki pohon.

Semak belukar juga dapat memperburuk dampak perubahan iklim, karena penelitian menunjukkan bahwa semak belukar memerangkap panas yang bisa mencairkan lapisan es dan menghangatkan tundra.

Nah, dalam penelitian terbaru, bukti-bukti memperkuat kesimpulan bahwa rusa kutub dapat memainkan peran besar dalam membantu melestarikan seluruh ekosistem Kutub Utara.

Dalam hal ini termasuk lapisan salju, hutan terbuka dengan semak-semak beri yang tumbuh rendah, lumut, dan juga iklim musim dingin.

Baca juga: Kehidupan di Area Terdingin Dunia, Minus 40 Derajat Celsius Dianggap Sore yang Hangat





Cara rusa kutub melawan pemanasan global

Penelitian menunjukkan bahwa rusa kutub yang merumput dapat membantu melawan beberapa dampak perubahan iklim di Kutub Utara yang memanas empat kali lebih cepat daripada bagian lain dari planet ini.

Di tengah perubahan iklim yang terjadi di Arktik, rusa kutub membantu memperlambat proses pemanasan global dengan cara memakan dan menginjak-injak tanaman.

Sebuah studi menemukan bahwa populasi rusa kutub yang meningkat di Semenanjung Yamal di Siberia telah membantu menjaga vegetasi di wilayah tersebut stabil, meskipun suhu musim panas meningkat.

Penulis studi tersebut mengatakan bahwa penggembalaan rusa kutub mungkin telah mengimbangi dampak perubahan iklim di wilayah tersebut.

Keberadaan rusa kutub juga membantu melestarikan habitat tundra sehingga spesies asli dapat terus berkembang.

Para ilmuwan juga mempelajari peran rusa kutub dalam siklus karbon di Arktik.

Mereka mengukur tingkat CO2 di dalam dan di luar kandang rusa kutub di hutan boreal untuk mengetahui apakah tumbuhan bawah berperan sebagai penyerap atau sumber karbon.

Menurut salah satu teori, pertumbuhan semak dapat menyebabkan emisi CO2 yang lebih besar karena menghasilkan lebih banyak biomassa atau bahan tanaman yang membusuk."
8,Jonas Brothers Gelar Konser di Indonesia pada 2024 - Kompas.com,https://www.kompas.com/hype/read/2023/12/22/113321566/jonas-brothers-gelar-konser-di-indonesia-pada-2024,"JAKARTA, KOMPAS.com - Grup Jonas Brothers akan tampil pertama kali di Indonesia pada 2024.

Nick Jonas, Kevin Jonas, dan Joe Jonas akan tampil dalam konsernya yang bertajuk “The Tour” di ICE, BSD, pada Sabtu, 24 Februari 2024.

Kehadiran Jonas Brothers di Indonesia tak lepas dari peran Color Asia Live sebagai promotor.

Pada tahun 2024, rangkaian THE TOUR akan berkeliling dunia.

Untuk Asia, The Tour akan bertandang ke Indonesia dan Filipina.

Baca juga: Lirik dan Chord Lagu Please Be Mine - Jonas Brothers

Selain itu, Jonas Brothers juga akan melawat ke Australia, Selandia Baru, Polandia, Austria, Republik Ceko, Irlandia Utara, Hamburg, Lyon, Munich, dan Norwegia.

Untuk The Tour Indonesia, penjualan tiket konser akan dimulai hari Sabtu, 6 Januari 2024 hanya melalui www.jonasbrothersjakarta.com mulai pukul 10.00 WIB.

View this post on Instagram A post shared by Color Asia Live (@colorasialive)

Informasi terkini dan lainnya akan dibagikan secara berkala melalui laman Instagram resmi @colorasialive.

Pada tahun 2023, Jonas Brothers memulai era baru dengan merilis The Album, melalui Republic Records.

Album ini diproduseri oleh Jon Bellion dan menampilkan single hit seperti “Waffle House"" dan ""Wings"".

Baca juga: Lirik dan Chord Lagu Time for Me to Fly - Jonas Brothers

Untuk mendukung album baru dan era baru bagi Jonas Brothers ini, mereka memulai tur konser bertajuk ""The Tour"" dengan dua pertunjukan yang terjual habis di Yankee Stadium yang ikonik di New York pada tanggal 12 dan 13 Agustus.

“The Tour"" akan mencakup jadwal konser di stadion dan arena di seluruh dunia hingga tahun 2024, yang akan menjadi tur terbesar dan terluas bagi band ini hingga saat ini."
9,"Mengenal Kepler-186F, Planet yang Dijuluki Sepupu Bumi",https://www.kompas.com/sains/read/2023/12/21/202459523/mengenal-kepler-186f-planet-yang-dijuluki-sepupu-bumi,"KOMPAS.com - Sebuah planet yang dijuluki ""sepupu Bumi"" ditemukan pada jarak 490 tahun cahaya dari Bumi.

Planet tersebut dinamai Kepler-186F, planet seukuran Bumi pertama yang ditemukan di zona layak huni bintangnya.

Hanya sekitar 10 persen lebih besar dari Bumi, Kepler-186F adalah planet terdekat dengan Bumi dalam ukuran yang pernah ditemukan di zona layak huni bintangnya.

Berikut adalah beberapa fakta tentang Planet Kepler-186F:

1. Kepler-186F adalah penemuan yang mengukir sejarah

Kepler-186F merupakan planet asing seukuran Bumi pertama yang ditemukan di zona layak huni bintangnya.

Baca juga: Seperti Apa Permukaan Planet Terpanas di Tata Surya?

Ini berarti planet yang hanya sedikit lebih besar dari Bumi ini berada di bagian sistem bintangnya di mana air cair bisa ada di permukaan planet.

Para astronom telah menemukan planet lain di zona layak huni bintang mereka, tetapi planet seukuran Kepler 186-F baru pertama kali ditemukan di zona layak huni bintangnya.

Adapun para ilmuwan menemukan Planet Kepler-186F dalam data yang dikumpulkan oleh teleskop luar angkasa Kepler NASA.

2. Planet Kepler-186F mungkin bisa dihuni

Karena lokasi Kepler-186F berada di zona layak huni di sekitar bintangnya, planet ini mungkin menjadi tempat di mana kehidupan dapat berkembang.

Ada kemungkinan bahwa planet ini memiliki atmosfer yang dapat membantu menjaga air tetap bentuk cair di permukaan, salah satu syarat untuk kehidupan seperti di Bumi.

Baca juga: Apa Planet Terbesar yang Pernah Ditemukan?

Namun, Planet Kepler-186F berada di tepi luar zona layak huni sehingga ada kemungkinan air di planet ini bisa membeku.

Di samping itu, ukurannya yang lebih besar, bagaimanapun, bisa berarti bahwa planet ini memiliki atmosfer yang lebih tebal.

Meskipun mereka tahu dunia asing berada di zona layak huni bintangnya, para ilmuwan masih tidak yakin apa yang membentuk atmosfer Planet Kepler-186F.

Para ilmuwan juga belum bisa mengatakan dengan pasti bahwa Kepler-186f dapat mendukung kehidupan. Planet ini seukuran Bumi, tetapi mungkin tidak sepenuhnya seperti Bumi.

3. Planet Kepler-186F adalah salah satu dari lima planet dalam sistem bintang Kepler-186

Kepler-186F adalah salah satu dari lima planet yang ditemukan di tata surya yang terletak sekitar 490 tahun cahaya dari Bumi.

Baca juga: Planet Mars Menghilang Selama 2 Minggu, Ini Alasannya"
