,Title,Link,Content(RAW)
0,UMKM Go Ecommerce 2023 - KADIN Indonesia,https://kadin.id/en/acara/umkm-go-ecommerce-2023/,"The Indonesian Chamber of Commerce and Industry (KADIN) is organising an MSME Go Ecommerce 2023 event entitled ""Easy & Transparent Logistics for MSMEs"" which will be held on:

Thursday, December 14 2023

09.00 – 17.00

El Royale Hotel, Bandung

Join Zoom Meeting

https://us06web.zoom.us/j/86472031322?pwd=NJEsls95Zk4jf5MPMcsh3avrsqXaIz.1

Meeting ID: 864 7203 1322

Passcode: KADIN

This event will be filled by speakers, including:

1. H. Cucu Sutara (Ketua Umum Kadin Jabar)

2. Denon Prawiraatmadja ( WKU Kadin Indonesia Bidang Perhubungan)

3. Bey Machmudin (Pj Gubernur Jabar

4. Fiki C. Satari (Staf Khusus Menteri Koperasi dan UKM Bidang Pemberdayaan Ekonomi Kreatif)

5. Dr. Nofrisel (Ketua Komite Tetap bidang Kurir Logistik dan E-Commerce, KADIN Indonesia)

6. Donny M. Vardhana (CEO BeeMarket.id)

7. Budiyanto Darmastono (CEO SAP Express Tbk)

8. Stephanus Sugiharto (CEO Forwarder.Co)

9. Atika Fadillah (Senior Manager Bank Mandiri)

10. Ben Wirawan (CEO Torch.id)

11. Harry A. Mawardi (Direktur Kreasi Jabar)"
1,Bimtek Pembentukan Tim Koordinasi Daerah Vokasi,https://kadin.id/en/acara/bimtek-pembentukan-tim-koordinasi-daerah-vokasi/,"The Vocational and Certification Division of Kadin Indonesia will hold a hybrid ""Technical Guidance (Bimtek) on the Establishment of Vocational Regional Coordination Teams (TKDV) at the Provincial, Regency and City Levels"" held on:

Wednesday, December 13 2023

Pkl 13.00–15.00 WIB

At Menara Kadin Indonesia, lt. 29

Link Zoom : https://us06web.zoom.us/j/85622376578?pwd=BUbJUIglxgEqmkijIawV1Da5o5jt8J.1

Meeting ID : 856 2237 6578

Passcode : KADIN

This activity was carried out in connection with the mandate of Presidential Regulation 68/2022 concerning Revitalisation of Vocational Education and Vocational Training, which requires the role and synergy between stakeholders at the central and regional levels."
2,"Resmikan Pasar Induk Among Tani Kota Batu, Presiden: …",https://www.presidenri.go.id/siaran-pers/resmikan-pasar-induk-among-tani-kota-batu-presiden-terbesar-se-indonesia/,"Kepala Negara menyampaikan bahwa Pasar Among Tani mampu menampung hingga 2.700 kios dan los yang tertata rapi sebagai tempat untuk berdagang.

Presiden Joko Widodo meresmikan Pasar Induk Among Tani di Kota Batu, Provinsi Jawa Timur, pada Kamis, 14 Desember 2023. Dalam sambutannya, Presiden menyampaikan bahwa pasar yang mulai dibangun sejak tahun 2021 tersebut merupakan pasar terbesar di Republik Indonesia.

“Saya melihat ini adalah pasar terbesar yang pernah saya lihat di Republik Indonesia ini. Menempati 3,4 hektare, gedungnya sangat megah berlantai tiga, semuanya ditata,” ucap Presiden.

Kepala Negara menyampaikan bahwa Pasar Among Tani mampu menampung hingga 2.700 kios dan los yang tertata rapi sebagai tempat untuk berdagang. “Saya tadi sepintas masuk ditata kiosnya sangat bagus, ditata los-nya juga sangat bagus, untuk kuliner dan makanan juga disendirikan,” ujar Presiden.

Lebih lanjut, Presiden menilai bahwa pasar tersebut akan menjadi pasar yang bagus dan rapi. Presiden pun berharap keberadaan Pasar Among Tani dapat meningkatkan kesejahteraan para pedagang di Kota Batu.

“Ini akan menjadi pasar yang bersih, pasar yang tertata rapi, tempat parkirnya juga sangat luas, sehingga kita harapkan pedagang makin laris, makin sejahtera,” tutur Kepala Negara.

Turut mendampingi Presiden pada kesempatan tersebut antara lain Menteri Pekerjaan Umum dan Perumahan Rakyat Basuki Hadimuldjono, Gubernur Jawa Timur Khofifah Indar Parawansa, dan Pj. Wali Kota Batu Aries Agung Paewai."
3,"Resmikan Tiga TPA, Presiden Jokowi Dorong Pemanfaatan TPA …",https://www.presidenri.go.id/siaran-pers/resmikan-tiga-tpa-presiden-jokowi-dorong-pemanfaatan-tpa-dengan-teknologi-modern/,"Presiden menyampaikan bahwa model TPA yang beroperasi dengan baik dapat menjadi contoh daerah lainnya dalam mengelola sampah.

Presiden Joko Widodo mendorong pemanfaatan tempat pemrosesan akhir (TPA) dengan menggunakan teknologi modern dan sistem manajemen yang baik. Menurut Presiden, persoalan sampah merupakan persoalan serius yang harus ditangani dengan baik untuk mencegah berbagai permasalahan.

Hal tersebut disampaikan Presiden saat meresmikan secara bersamaan TPA Supit Urang di Kota Malang, TPA Jabon di Kabupaten Sidoarjo, dan TPA Banjardowo di Kabupaten Jombang, yang digelar di TPA Supit Urang, Kota Malang, Provinsi Jawa Timur, pada Kamis, 14 Desember 2023.

“Volume sampah akan terus bertambah, oleh karena itu diperlukan yang namanya tempat pemrosesan akhir (TPA) yang ditata dengan baik dan memiliki fasilitas dan teknologi pengolahan yang modern, serta sistem pengelolaan dan manajemen yang baik,” ucap Presiden.

Kepala Negara memahami bahwa pengelolaan sampah bukanlah hal yang mudah. Namun, Presiden menyampaikan bahwa model TPA yang beroperasi dengan baik dapat menjadi contoh daerah lainnya dalam mengelola sampah.

“Sekarang sudah ada banyak model TPA yang beroperasi dengan baik, ini bisa menjadi contoh pengelolaan sampah bagi kota-kota atau daerah lain yang mengalami persoalan sampah,” tutur Kepala Negara.

Selanjutnya, Presiden Jokowi menyampaikan bahwa dengan diresmikannya ketiga TPA tersebut akan membantu persoalan sampah yang ada di Kota Malang, Kabupaten Sidoarjo, dan Kabupaten Jombang.

“Saya harap dengan beroperasinya tiga TPA ini dapat mengurangi permasalahan sampah dan mengurangi pencemaran lingkungan, dan meningkatkan kualitas lingkungan dan kesehatan masyarakat,” tutur Presiden.

Pada kesempatan tersebut, Presiden menjelaskan bahwa TPA Supit Urang di Kota Malang yang dibangun dengan anggaran Rp273 miliar tersebut memiliki daya tampung sampah hingga 450 ton per hari.

“Menempati luas landfill 5,2 hektare dan kapasitas landfill-nya 726.000 meter kubik. TPA ini dilengkapi dengan fasilitas pengelolaan sampah modern dengan daya tampung sampah mencapai 450 ton per hari,” ucap Presiden.

Lebih lanjut, Presiden menyebut, TPA Jabon di Kabupaten Sidoarjo juga memiliki daya tampung sampah mencapai 450 ton per hari. Sedangkan, TPA Banjardowo di Kabupaten Jombang memiliki daya tampung sampah hingga 110 ton per hari.

“TPA Banjardowo di Kabupaten Jombang, dibangun dengan biaya Rp203 miliar di luas lahan 4,45 hektare dan daya tampung sampahnya 110 ton per hari,” lanjut Presiden.

Turut mendampingi Presiden dalam kesempatan tersebut antara lain Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Muhadjir Effendy, Menteri Pekerjaan Umum dan Perumahan Rakyat Basuki Hadimuldjono, Panglima TNI Jenderal Agus Subiyanto, Gubernur Jawa Timur Khofifah Indar Parawansa, Pj. Wali Kota Malang Wahyu Hidayat, Pj. Bupati Jombang Sugiat, dan Wakil Bupati Sidoarjo Subandi."
4,"Lanjutkan Kunjungan ke Jawa Timur, Presiden Akan Resmikan …",https://www.presidenri.go.id/siaran-pers/lanjutkan-kunjungan-ke-jawa-timur-presiden-akan-resmikan-pasar-hingga-smelter/,"Pada pagi hari, setibanya di Pangkalan TNI AU Abdulrachman Saleh, Kabupaten Malang, Presiden akan menuju Kota Batu untuk meresmikan Pasar Induk Among Tani.

Presiden Joko Widodo bertolak menuju Provinsi Jawa Timur dalam rangka melanjutkan rangkaian kunjungan kerja hari keduanya pada Kamis, 14 Desember 2023. Dari Pangkalan TNI AU Adi Soemarmo, Kabupaten Boyolali, Provinsi Jawa Tengah, Pesawat Kepresidenan Indonesia-1 yang membawa Presiden Jokowi dan rombongan lepas landas sekira pukul 07.10 WIB.

Tampak melepas keberangkatan Presiden ke Jawa Timur yakni Pj. Gubernur Jawa Tengah Nana Sudjana, Pangdam IV/Diponegoro Mayjen TNI Widi Prasetijono, Kapolda Jawa Tengah Irjen Pol. Ahmad Luthfi, Danlanud Adi Soemarmo Marsma TNI Ridha Hermawan, Kasdam IV/Diponegoro Brigjen TNI Ujang Darwis, dan Danrem 074/Warastratama Kolonel Inf. Ali Akhwan.

Di Jawa Timur, Presiden Jokowi akan meresmikan sejumlah infrastruktur dan fasilitas publik. Pada pagi hari, setibanya di Pangkalan TNI AU Abdulrachman Saleh, Kabupaten Malang, Presiden akan menuju Kota Batu untuk meresmikan Pasar Induk Among Tani.

Setelahnya, Presiden Jokowi akan menuju Kota Malang untuk meresmikan tiga Tempat Pemrosesan Akhir (TPA) secara bersamaan yakni TPA Supit Urang di Kota Malang, TPA Jabon di Kabupaten Sidoarjo, dan TPA Banjardowo di Kabupaten Jombang.

Kepala Negara pun diagendakan mengunjungi SMK di Kota Malang untuk mengecek kegiatan pembelajaran dan infrastruktur sekolah. Selain itu, Presiden juga akan membagikan bantuan langsung tunai (BLT) El Nino di Kantor Pos Malang serta bantuan pangan cadangan beras pemerintah (CBP) kepada sejumlah penerima manfaat di Gudang Bulog Gadang.

Pada sore hari, Presiden Jokowi akan melanjutkan perjalanan ke Kabupaten Gresik. Di sana, Presiden Jokowi diagendakan untuk meresmikan ekspansi PT. Smelting.

Turut menyertai Presiden dalam penerbangan ke Jawa Timur yakni Panglima TNI Jenderal Agus Subiyanto."
5,"[FOTO] Lanjutkan Kunjungan ke Jawa Timur, Presiden Akan …",https://www.presidenri.go.id/foto/lanjutkan-kunjungan-ke-jawa-timur-presiden-akan-resmikan-pasar-hingga-smelter/,"Presiden Joko Widodo bertolak menuju Provinsi Jawa Timur dalam rangka melanjutkan rangkaian kunjungan kerja hari keduanya pada Kamis, 14 Desember 2023. Dari Pangkalan TNI AU Adi Soemarmo, Kabupaten Boyolali, Provinsi Jawa Tengah, Pesawat Kepresidenan Indonesia-1 yang membawa Presiden Jokowi dan rombongan lepas landas sekira pukul 07.10 WIB.

Di Jawa Timur, Presiden Jokowi akan meresmikan sejumlah infrastruktur dan fasilitas publik. Pada pagi hari, setibanya di Pangkalan TNI AU Abdulrachman Saleh, Kabupaten Malang, Presiden akan menuju Kota Batu untuk meresmikan Pasar Induk Among Tani. Setelahnya, Presiden Jokowi akan menuju Kota Malang untuk meresmikan tiga Tempat Pemrosesan Akhir (TPA) secara bersamaan yakni TPA Supit Urang di Kota Malang, TPA Jabon di Kabupaten Sidoarjo, dan TPA Banjardowo di Kabupaten Jombang.

Kepala Negara pun diagendakan mengunjungi SMK di Kota Malang untuk mengecek kegiatan pembelajaran dan infrastruktur sekolah. Selain itu, Presiden juga akan membagikan bantuan langsung tunai (BLT) El Nino di Kantor Pos Malang serta bantuan pangan cadangan beras pemerintah (CBP) kepada sejumlah penerima manfaat di Gudang Bulog Gadang. Pada sore hari, Presiden Jokowi akan melanjutkan perjalanan ke Kabupaten Gresik. Di sana, Presiden Jokowi diagendakan untuk meresmikan ekspansi PT. Smelting."
6,"Diresmikan Presiden, Pedagang Nilai Pasar Induk Among Tani …",https://www.presidenri.go.id/siaran-pers/diresmikan-presiden-pedagang-nilai-pasar-induk-among-tani-tertata-dan-dapat-tingkatkan-penjualan/,"Musyarofah, pedagang sayuran yang sudah berjualan selama 30 tahun di lokasi pasar yang sama mengungkapkan bahwa setelah dibangun kembali, Pasar Induk Among Tani menjadi lebih tertata dibanding dengan sebelumnya.

Pasar Induk Among Tani di Kota Batu, Provinsi Jawa Timur yang telah diresmikan oleh Presiden Joko Widodo pada Kamis, 14 Desember 2023, dinilai tertata bagus dan memberikan manfaat bagi para pedagang di sana. Sejumlah pedagang mengaku dengan dibangunnya pasar tersebut, penjualan mereka turut meningkat.

Salah satunya Johan Bambang Irawan, pedagang buah yang telah memulai berdagang di lokasi tersebut sejak tahun 2001 menilai dengan telah diperbaiki dan dibangunnya Pasar Induk Among Tani mampu meningkatkan kenyamanan pembeli.

“Setelah masuk bangunan baru ini dengan tatanan baru, dengan konsep baru, alhamdulillah semua terakomodir dengan baik, pembeli nyaman akhirnya pendapatan meningkat,” ujar Johan.

Johan pun berharap agar ke depannya kegiatan perekonomian di pasar tempat dirinya berjualan tersebut dapat terus meningkat. “Semoga setelah pasar ini diresmikan oleh presiden, untuk perekonomian pasar ini semakin meningkat,” imbuhnya.

Selain itu, Musyarofah, pedagang sayuran yang sudah berjualan selama 30 tahun di lokasi pasar yang sama mengungkapkan bahwa setelah dibangun kembali, Pasar Induk Among Tani menjadi lebih tertata dibanding dengan sebelumnya. Musyarofah pun menilai pengaturan kios dan los yang ada di sana pun sangat rapi.

“(Dulu) dibilang layak ya gimana, dibilang gak layak kita juga bermukimnya di sini—mencari nafkahnya di sini, memang bagusan sekarang saya akui lebih baik, lebih bagus, lebih tertata dengan rapi, kalau dulu istilah orang Jawa semrawut,” ujarnya.

Musyarofah pun berharap dengan telah diresmikannya pasar tersebut penjualan para pedagang di sana dapat meningkat lebih baik lagi. “Semoga lebih baik, lebih lancar, pembelinya juga lebih banyak,” ucapnya.

Sementara itu, Diana, penjual buah yang dagangannya dibeli oleh Presiden Jokowi saat meninjau fasilitas pasar berharap agar pasar tersebut dapat dirawat dengan baik ke depannya. “Semoga pasarnya makin rame, banyak pengunjungnya, terus kebersihannya terjaga,” tandasnya."
7,Presiden Jokowi Dorong Penambahan Subsidi Pupuk …,https://www.presidenri.go.id/siaran-pers/presiden-jokowi-dorong-penambahan-subsidi-pupuk-untuk-tingkatkan-produksi-petani/,"Adapun terkait dengan angka subsidi pupuk, Presiden Jokowi menyampaikan bahwa pemerintah masih akan menghitung angka tersebut terlebih dahulu. Presiden akan meminta Menteri Keuangan untuk menghitung kekurangan anggarannya.

Presiden Joko Widodo menegaskan bahwa pemerintah akan menambah subsidi pupuk untuk meningkatkan produksi pangan para petani. Presiden pun menyampaikan bahwa pemerintah akan terus melakukan pengawasan secara berkala untuk mencegah terjadinya permasalahan yang saat ini dikeluhkan oleh para petani.

Demikian disampaikan Presiden dalam sambutannya pada acara Pembinaan Petani, Penyuluh Pertanian, dan Babinsa se-Provinsi Jawa Tengah, di Alun-alun Kabupaten Pekalongan, Provinsi Jawa Tengah, pada Rabu, 13 Desember 2023.

“Tadi disampaikan oleh Pak Menteri Pertanian, urusan pupuk, Pak Mentan tadi sudah menyanggupi pupuk 2024, 2023 akhir dan 2024 awal, beliau akan kontrol terus agar tidak ada masalah di lapangan. Subsidi pupuknya, subsidi pupuknya akan saya tambah, karena suplai pupuknya juga ada,” ucap Presiden.

Adapun terkait dengan angka subsidi pupuk, Presiden Jokowi menyampaikan bahwa pemerintah masih akan menghitung angka tersebut terlebih dahulu. Presiden akan meminta Menteri Keuangan untuk menghitung kekurangan anggarannya.

“Nanti akan saya umumkan kalau saya sudah ketemu Menteri Keuangan, sebentar, semuanya itu dihitung, kurangnya berapa itu yang akan saya minta untuk diselesaikan oleh Menteri Keuangan. Pak Mentan ngitung dulu–memang prosedurnya seperti itu–minta persetujuan oleh DPR RI baru Menteri Keuangan bisa menambah,” tutur Presiden.

Selanjutnya, Kepala Negara menyebut bahwa ia memahami segala keluhan petani terkait permasalahan pupuk. Kepala Negara pun memastikan bahwa permasalahan pupuk akan menjadi fokus penyelesaian oleh pemerintah.

“Urusan pupuk, karena saya ini ngerti, Pak Menteri Pertanian itu juga bekas PPL (penyuluh pertanian lapangan), saya juga tiap hari masuk ke sawah ke desa untuk bertanya kepada petani. Problemnya memang di tahun tahun terakhir ini memang semuanya mengeluhkan para petani urusan pupuk,” ujar Presiden.

“Urusan pupuk akan menjadi fokus Menteri Pertanian dan akan kita selesaikan,” lanjutnya.

Selain itu, Presiden pun telah menyetujui prosedur pembelian pupuk subsidi agar lebih mudah diakses. Menurutnya, pembelian pupuk subsidi tidak hanya dapat menggunakan Kartu Tani, tetapi juga dengan menggunakan KTP.

“Saya sudah menyetujui, untuk pembelian pupuk asal di KTP-nya itu ada tulisan petani, silakan itu dipakai. Jadi bisa pakai Kartu Tani, bisa memakai juga KTP. Tapi jangan sampai KTP-nya nanti di sini tertulis pengusaha, beli pupuk,” tuturnya.

Lebih lanjut, Presiden Jokowi menginstruksikan PPL dan Babinsa untuk mendampingi para petani agar produksi beras di Provinsi Jawa Tengah dapat meningkat dengan baik. Kepala Negara pun mendorong peningkatan produksi bahan pangan agar harga tetap stabil.

“Kita semuanya bertekad agar produktivitas gabah, padi, dan beras di Jawa Tengah tahun depan sudah meningkat dan surplus sehingga seluruh petani sejahtera,” ucap Presiden.

Turut mendampingi Presiden yakni Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Muhadjir Effendy, Menteri Pertanian Amran Sulaiman, Panglima TNI Jenderal Agus Subiyanto, Pj. Gubernur Jawa Tengah Nana Sudjana, dan Bupati Pekalongan Fadia Arafiq."
8,"Resmikan Tiga Terminal, Presiden: Ini Penting untuk Tingkatkan ...",https://www.presidenri.go.id/foto/resmikan-tiga-terminal-presiden-ini-penting-untuk-tingkatkan-konektivitas-dan-mobilitas/,"Presiden Joko Widodo menekankan pentingnya pembangunan sarana dan prasarana transportasi publik untuk meningkatkan konektivitas antardaerah. Hal tersebut disampaikan dalam sambutannya saat meresmikan Terminal Tipe A Tingkir, Terminal Paya Ilang, dan Terminal Anak Air, di Terminal Tingkir, Kota Salatiga, Provinsi Jawa Tengah, pada Rabu, 13 Desember 2023.

“Pembangunan sarana dan prasarana transportasi ini sangat penting untuk meningkatkan konektivitas antarkota, antardaerah, dan mendukung mobilitas masyarakat, meningkatkan kenyamanan pengguna transportasi darat,” ucap Presiden."
9,Presiden Jokowi Sapa Siswa dan Cek Kegiatan Pembelajaran di …,https://www.presidenri.go.id/siaran-pers/presiden-jokowi-sapa-siswa-dan-cek-kegiatan-pembelajaran-di-smkn-1-kedungwuni/,"Muhammad Faid Hasan, siswa kelas 12 jurusan teknik kendaraan ringan mengungkapkan bahwa dirinya tidak menyangka jika sekolahnya bisa dikunjungi oleh Presiden.

Presiden Joko Widodo mengunjungi SMKN 1 Kedungwuni, Kabupaten Pekalongan, Provinsi Jawa Tengah, pada Rabu, 13 Desember 2023. Dalam kunjungannya, Presiden meninjau beberapa kelas untuk melihat proses pembelajaran dan menyapa para siswa.

Tiba sekira pukul 12.15 WIB, Presiden kemudian menghampiri sejumlah kelas, di antaranya kelas jurusan teknik permesinan, teknik kendaraan ringan, hingga teknik komputer jaringan (TKJ). Presiden pun tampak berbincang dengan sejumlah siswa yang tengah melakukan praktik pembelajaran.

Muhammad Faid Hasan, siswa kelas 12 jurusan teknik kendaraan ringan mengungkapkan bahwa dirinya tidak menyangka jika sekolahnya bisa dikunjungi oleh Presiden. Faid pun menyampaikan bahwa Presiden mengapresiasi peralatan pendukung pembelajaran yang dimiliki oleh sekolahnya.

“(Responsnya) cukup baik, Mas—sangat baik malah—karena sekolahan punya alat yang bagus,” ungkap Faid.

Senada, Rino Sukarno, Kepala Kompetensi Jurusan Teknik Permesinan SMKN 1 Kedungwuni menuturkan bahwa Kepala Negara juga mendorong agar peralatan yang dimiliki sekolah untuk kegiatan pembelajaran untuk terus dikembangkan lagi.

“Pak Presiden mengatakan bagus, bisa dikembangkan lagi,” ujar Rino.

Sementara itu, dalam dialognya bersama para siswa usai peninjauan, Presiden Jokowi berpesan agar seluruh siswa dapat belajar dengan giat untuk masa depan yang baik. “Anak-anak belajar semua ya, yang giat agar masa depan anak-anak semuanya masa depan yang baik,” ujarnya.

Dalam kesempatan tersebut, Presiden Jokowi pun mengatakan bahwa akan memberikan bantuan mobil listrik bagi jurusan otomotif di sekolah tersebut untuk mendukung kegiatan praktik pembelajaran.

“Untuk yang jurusan otomotif nanti saya belikan mobil listrik ya. Saya kirim hari ini atau maksimal besok pagi sudah saya kirim,” tandasnya.

Turut mendampingi Presiden yakni Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Muhadjir Effendy, Menteri Pertanian Amran Sulaiman, Panglima TNI Jenderal Agus Subiyanto, Pj. Gubernur Jawa Tengah Nana Sudjana, dan Bupati Pekalongan Fadia Arafiq."
