,Local Site,Title,Link,Content(RAW)
0,[Georgia] https://www.ajc.com/news/,Woman found dead from gunshot wound in SW Atlanta industrial area,https://www.ajc.com/news/crime/woman-found-dead-from-gunshot-wound-in-sw-atlanta-industrial-area/PR7WWO4TE5ANDMZN5ELAG2M5SE/,"A woman was found dead from a gunshot wound in an industrial area of southwest Atlanta on Monday afternoon, police said.

Officers were called to the 900 block of Cox Avenue just before 3:30 p.m. for a person shot, according to Atlanta police. At the scene, which is surrounded by junkyards, autobody shops and car impound lots, police found an unresponsive woman who appeared to have been shot.

Emergency medical personnel pronounced the woman dead at the scene, police said. The victim has not been publicly identified, and police did not say how long she had been dead."
1,[Georgia] https://www.ajc.com/news/,"Man struck, killed by train at East Point MARTA station",https://www.ajc.com/news/crime/man-struck-killed-by-train-at-east-point-marta-station/YMXMAEKDUFBVHMYXODRMJMQURU/,"A man died Monday afternoon after being hit by a MARTA train at the East Point station, officials said.

Details are limited, but Channel 2 Action News reported the man was struck after falling onto the northbound tracks. He was not publicly identified.

The incident was reported at around 4:30 p.m., leading officials to stop the rail service and establish a bus bridge to move travelers from Lakewood, East Point and College Park."
2,[Georgia] https://www.ajc.com/news/,"Buckhead drug deal that killed 3 an isolated incident, leaders say",https://www.ajc.com/news/crime/buckhead-drug-deal-that-killed-3-an-isolated-incident-leaders-say/PZULLQU7KFDL7PKTO5UGQVKMDA/,"The shooting was the second at the 21-story high-rise this year and both involved drug deals, according to Atlanta police.

Jim Durrett, president and CEO of the Buckhead Coalition, said it stemmed from an abundance of guns and drugs on the streets at a time when the north Atlanta community is getting safer. He said violent crime in Buckhead has fallen 25% year over year.

“I hope the community understands that overall the crime statistics in Atlanta, and especially in Buckhead, have been going in the right direction,” said Durrett, who also is executive director of the Buckhead Community Improvement District. “But we get reminded episodically that there are people out there that are willing to use firearms to get what they want.”

When the dust settled from Saturday’s gunfire, authorities said three of the men died at the scene, while a fourth was alert while being taken to a hospital. The three victims were identified Monday as 22-year-old Javier Leach, 27-year-old Justin Barber, and 23-year-old Kingston Cook by the Fulton County Medical Examiner’s Office.

It is unclear how everything transpired and whether any of the victims knew each other. However, police believe residents at the high-rise invited others in prior to the shootout, Maj. Peter Malecki told reporters at the scene. The complex has roughly 400 apartment homes, according to its website.

“This is an incident that happened inside a unit,” Malecki said, according to Channel 2. “That’s an area that we cannot police. So, we do need common sense to prevail in those situations. And, of course, nothing good comes from drug activity. This department does its best to shut down drug operations. So, if anyone has tips or information, that’s why we ask that you send those our way so we can try to prevent incidents like this.”

Atlanta City Councilman Howard Shook, who represents the area, said Atlanta police in Zone 2 have done a good job in protecting residents, but can’t stop every crime.

“They can’t stop people from pulling out guns and shooting each other,” he said. “That’s probably what we have here.”

Saturday’s shooting happened a short distance from the Buckhead Village District, home to several shops and dining establishments. Resident Michael Scott told the news station that he was worried about children and families in the area after seeing the aftermath of the gunfire. “It was horrible out here,” he said.

Still, Shook felt the deadly incident didn’t reflect broader issues of violence in the community.

“I’d be worried if this was a family walking out of a restaurant or something like that, but those cases are so rare,” he said. “Most of the violence is propagated by a violent segment of an increasing violent culture.”

— AJC reporters Leon Stafford and Alexis Stevens contributed to this article."
3,[Georgia] https://www.ajc.com/news/,DeKalb police searching for van used in fatal hit-and-run in Ellenwood,https://www.ajc.com/news/crime/dekalb-police-searching-for-van-used-in-fatal-hit-and-run-in-ellenwood/S6YVKTMMAVHPXFBAJPZMJPA7OQ/,"DeKalb County police are searching for a van used in a fatal hit-and-run crash with a pedestrian near Ellenwood on Friday night.

Police said the crash took place around 8 p.m. on Panthersville Road at Jaguar Drive, which is between Ellenwood and Panthersville. There are stop signs on Jaguar Drive at the intersection, but no stop signs or traffic lights on the much busier Panthersville Road where the speed limit is 45 mph."
4,[Georgia] https://www.ajc.com/news/,Atlanta leaders tapped for new ethics initiative launched by OpenAI,https://www.ajc.com/news/business/atlanta-leaders-tapped-for-new-ethics-initiative-launched-by-openai/7MGJFO5L2ZGYPEY3WDDBGK24FE/,"Credit: Bita Honarvar Credit: Bita Honarvar

The announcement of the ethics council came during a fireside chat about the positives and potential pitfalls of AI between Altman and John Hope Bryant, CEO and founder of financial literacy nonprofit Operation HOPE. Bryant announced the council and said it was about being “a force for good.”

OpenAI, one of the darlings of the tech industry, is backed by more than $10 billion in funding and services by Microsoft. Last month, the board of the AI company announced Altman was fired, saying he had not been “consistently candid in his communications with the board.”

Credit: Ben Gray Credit: Ben Gray

His firing blindsided and infuriated investors and employees. Within days, Altman was offered a job by Microsoft. Nearly all of OpenAI’s employees threatened to quit if Altman was not reinstated. Just five days after the board fired Altman, it reversed its decision and almost all the board members who initially ousted him left.

In the wake of the tumult, the U.S. Federal Trade Commission is looking into Microsoft’s investment into OpenAI, according to Bloomberg, as is the U.K. Competition and Markets Authority.

In one of the few comments Altman made alluding to the tumultuous firing, he apologized for being a bit subdued and tired, saying “I’m sorry, it’s been a long few weeks.” The audience laughed and cheered.

“It’s definitely weird, being in the news and reading these things that just don’t seem like me at all,” Altman continued. “You know, in the spirit of having empathy for your enemies, I think people have a lot of anxiety about AI and I get that and I feel that too. And they need a person to project it onto.”

‘Profound ethical implications’

The ethics council was born out of meetings Altman had earlier this year at Clark Atlanta that was facilitated by Bryant. Details on the new initiative were sparse, but Bryant, who will be a co-chair alongside Altman, said it will not provide a legal framework around AI. The goal is rather to provide some ethical guidelines for the burgeoning technology.

How exactly AI will impact humanity is unknown, but it is already transforming everyday life, inspiring both excitement and worry. Companies are trying to get ahead of potential backlash to AI products by standing up their own ethics initiatives, said Paul Root Wolpe, director of the Center for Ethics at Emory University.

Unlike many other technological evolutions, ethics are intrinsic to AI because in most cases the technology must make decisions that impact humans, Wolpe said, like self-driving cars, mortgage algorithms, automated dermatology screenings and more.

“Lots and lots of AI has profound ethical implications and that’s why the AI industry has become so interested in AI ethics, because they can’t get around it,” Wolpe said in an interview before the announcement was made.

Credit: Bita Honarvar Credit: Bita Honarvar

Such a council can bring different viewpoints to potentially harmful and biased ways AI could be used, particularly against people of color, because “the definition of harm is not always clear,” Wolpe said. But they are also good public relations for a company that is trying to make sure its products don’t cause public outrage.

Ethical issues in AI are vast, from transparency in how the technology makes decisions to false videos and photos AI can conjure up that’s made to look real, called deepfakes, to autonomous weapons systems, Wolpe said.

Altman acknowledged that it is scary to think about AI going wrong. He said the technology becoming a powerful computer hacking tool and the development of bioweapons keep him up at night.

But he said he was also scared about the technology being developed only in a vacuum.

“The people that are going to be most affected by the technology deserve the biggest voice in what it’s going to do,” Altman said. “If you don’t put it out in the world, if you don’t let people use it, if you don’t show it to people and say ‘Hey, give us feedback,’ you just can’t do that,” Altman said.

A little over a year since his company launched ChatGPT into the world and almost overnight changed how people interacted with AI, government regulators are starting to enact guardrails.

On Friday, the European Union laid out a sweeping new law that’s one of the first major attempts to govern the technology. While the policies would specifically apply to AI systems in the EU market, it will likely impact the tech in the rest of the world.

The U.S. trails behind the EU in regulating AI, though many of the big players are American companies. In October, President Joe Biden issued an executive order on standards for safe and trustworthy AI, but Wolpe noted it “was a blueprint to create regulations, but was not itself a regulation.”

Atlanta leaders will now have a seat at the table with one of the biggest AI players, though it remains to be seen what impact the council will have.

Credit: Bita Honarvar Credit: Bita Honarvar

“We want to make sure that the opportunities of AI are also shared with people at the bottom of the economic pyramid here and around the world,” Bryant told The Atlanta Journal-Constitution.

Now in its 10th year, the HOPE Global Forum brings thousands of academics and leaders in business, faith and philanthropy to discuss how to make the economy work better for the underserved. Bryant calls the forum a “Black and brown Davos,” referring to the influential annual World Economic Forum held in Switzerland.

The Atlanta Journal-Constitution and Report for America are partnering to add more journalists to cover topics important to our community. Please help us fund this important work at ajc.com/give"
5,[Georgia] https://www.ajc.com/news/,DeKalb County school board chair experiences medical emergency at meeting,https://www.ajc.com/education/dekalb-county-school-board-chair-experiences-medical-emergency-at-meeting/OYFZFMZY5BG5PLVFQMWJ5EY5Y4/,"The meeting, which was being livestreamed, cut off for about 20 minutes.

“Mr. DaCosta experienced a medical emergency and was transported to an area medical facility for further evaluation,” a district spokesperson said after the meeting resumed.

The remaining five board members continued the meeting, some visibly shaken. Before adjourning, Horton called for a moment of silence for DaCosta.

DaCosta was alert and responsive to questions before he left, a spokesperson said.

DaCosta was first elected to the school board in 2018.

This story will be updated."
6,[Georgia] https://www.ajc.com/news/,"Woman dead, 2 family members injured after fire engulfs Coweta home",https://www.ajc.com/news/crime/woman-dead-2-family-members-injured-after-fire-engulfs-coweta-home/HCKWZROQUZGGNH74BLC5RFUAYM/,"Flanagan said two family members, both men, had tried to get the woman out of the fire but couldn’t due to the intense heat and smoke. Firefighters eventually knocked down the fire and were able to reach the victim.

“Unfortunately with that much fire at the time, it was unable for the victim to be rescued,” Flanagan told The Atlanta Journal-Constitution.

County Coroner Richard Hawk said he was waiting to release the woman’s identity.

During the rescue operation, crews were able to get the two men out safely. They were taken to separate Atlanta-area hospitals and their conditions are unclear at this time.

Officials at first believed the fire started in the front of the home near where the woman was found dead, but Flanagan said it likely originated toward the middle of the residence. A cause has not been determined.

“Nothing seems to be suspicious at this time, but at the same time, we do our due diligence and work together to get as many facts as possible,” he added.

The chief noted that the frequency of fires typically increases as temperatures drop. He urged residents to be safe while using candles, heaters and fireplaces and while cooking during the holidays.

“That plays a role in contributing to our increase in fires during this time of year,” Flanagan said. “We do obviously encourage people to be safe.”"
7,[Georgia] https://www.ajc.com/news/,Murder suspect arrested months after drive-by shooting in DeKalb,https://www.ajc.com/news/crime/murder-suspect-arrested-months-after-drive-by-shooting-in-dekalb/TW7TQRKPPNBD5EN2PEPUXGNFBI/,"A Stone Mountain man has been arrested on a murder charge, among other counts, in connection with a drive-by shooting in June that left one 19-year-old dead and another injured in south DeKalb County.

Kaleb Fisher, 20, was arrested Friday at a home off Moury Avenue in southeast Atlanta, DeKalb Sheriff’s Office spokesperson Konswello Monroe said in a statement. Fisher is accused of fatally shooting Demario Hollis and injuring Jerry Toney on June 26. Both victims were 19.

Explore Teen killed after gunfire erupts at intersection near Krispy Kreme in DeKalb

According to Monroe, Fisher was located and arrested by the sheriff’s fugitive unit with assistance from the Georgia State Patrol’s SWAT unit."
8,[Georgia] https://www.ajc.com/news/,Man fatally shot outside NE Atlanta church,https://www.ajc.com/news/crime/man-fatally-shot-outside-ne-atlanta-church/76VLU45HDBCMZCYCVKK5LV3YFM/,"A man was found shot to death Monday morning outside a church in northeast Atlanta, according to authorities.

Shortly before 9:40 a.m., officers were called to the 1000 block of Ponce de Leon Avenue in the Virginia-Highland neighborhood about a person shot. They arrived at the scene and found a man near the sidewalk with several gunshot wounds.

The victim was taken to a hospital, where he died. The man was not publicly identified."
9,[Georgia] https://www.ajc.com/news/,"Georgia growth to slow but likely no 2024 recession, UGA experts predict",https://www.ajc.com/news/georgia-news/slower-georgia-growth-but-likely-no-2024-recession-uga-experts-predict/4U7S3AETP5ALFB65OODXA72WTQ/,"“The state of Georgia will experience an economic slowdown, but the good news is that we are not projecting a recession,” he said.

Not that a downturn is impossible, Ayers said: “Chances of a recession are one-in-three. We think a ‘soft landing’ is more likely than not.”

The Federal Reserve’s campaign of rate hikes, aimed at taming inflation, has made borrowing more expensive for households and business. With inflation dropping, but still higher than the Fed would like, those rates aren’t rising, but they are not coming down either.

That means less energetic hiring and more trouble paying bills.

Higher mortgage rates have chilled the housing market, so even with few homes on the market, average home prices are likely to drop this year, according to the forecast. With so many people working remotely at least part of the week, vacancies in office space are rising.

That threatens banks that have made loans to develop real estate. Were that to be widespread, that could spur a financial crisis, similar to the one that threw the economy into a deep recession in 2007-09.

The greatest dangers to the Georgia economy may come from far-off geopolitical events like the war in Ukraine or an expanded Middle East war that disrupts oil shipments and sends energy prices soaring. But unless those kind of crises spin out of control, the Georgia economy should skirt disaster, according to the UGA prediction.

After several years of robust hiring and higher wages, virtually all the signals from companies and consumers will show a deceleration without reversing those gains, Ayers said. “We expect late payments and bankruptcies will increase but only to the levels we saw before the pandemic.”

Georgia overall has the advantage of momentum, he said.

The population has continued to grow, while state and federal governments have greased the skids for a surge of job-creating investments in manufacturing, especially in production and parts for electric vehicles, he said.

Also speaking Monday was Avery Shenfeld, chief economist of CIBC Capital Markets, who said many people have thought of the U.S. economy like Wily Coyote in the old Roadrunner cartoons, racing out into thin air, defying physics for several impossible seconds before surrendering to the inevitable.

But the American household has proven resilient, continuing to spend, and with incomes mostly outpacing inflation in recent months, they have kept the economy airborne, he said.

“We’ve been fearing that at some point gravity would take hold,” Shenfeld said. “But we are not going to end up crushed at the bottom of the cliff with an anvil falling on us.”

The economy has defied expectations because people and companies are flexible, Christopher Fagan, a partner at Moore Colson, an Atlanta-based accounting and consulting firm, said in an interview with The Atlanta Journal-Constitution.

And while they hate how high interest rates make borrowing more costly, companies and consumers hate it more when those rates are unpredictable, he said. “We definitely have some clients who are struggling. High interest rates — that pulls cash out of their business, cash you would have used.”

More than anything, it was the uncertainty about rates was a problem, Fagan said. “Now we know they are not heading to 10%. They may move up a half-point or down a half-point. It’s a headwind, but Americans in general are very resourceful. People are working around it.”

Economic outlook

Change in size of Georgia economy

2019: 3.5%

2020: -3.5%

2021: 7.0%

2022: 2.8%

2023: 3.0%

2024*: 1.1%

Change in number of jobs in Georgia

2019: 1.9%

2020: -4.5%

2021: 3.8%

2022: 4.4%

2023: 2.3%

2024*: 0.7%

Sectors expected* to have strongest growth in 2024

Education and health: 2.2%

Government: 1.7%

Manufacturing: 1.6%

Sectors expected* to have weakest growth in 2024

Logistics: -1.7%

Information: -0.3%

Construction: 0.2%

*Forecast

Source: University of Georgia, Terry School of Business, Selig Center for Growth"
