,Local Site,Title,Link,Content(RAW)
0,[Georgia] https://www.ajc.com/news/,Gridlock Guy: Longstanding open manhole injures crash victim,https://www.ajc.com/atlanta-traffic/gridlock-guy-longstanding-open-manhole-injures-crash-victim/PEHB55EXBNFJTORW43STY72ASY/,"“My daughter gets out of the car and literally disappears,” Jake Walsh recounted to the AJC and 95.5 WSB. “(Kellie) gets out and looks and she is down in this hole, trying to get out. She’s a fit young lady, so she got out pretty easily. But she got scratched up pretty badly; it was pretty traumatic.” Walsh said that Camryn’s stress was so bad from the whole ordeal that she avoided freeway driving for weeks after.

Walsh was bewildered by what happened to his daughter. He wondered how this manhole could be simply left gaping like that. He thought about how much worse Camryn’s injuries could have been. What if she had hooked her chin on the edge on the way down, or what if someone less fit or larger had taken that unexpected plunge? What about panhandlers or landscapers that could walk there and get hurt?

So Walsh did what every citizen should do when confronted with a problem: He reached out to get it fixed. Walsh dialed 3-1-1, the City of Atlanta’s Department of Customer Service, and did not get very far. While he talked to several people, Walsh said he felt he got handed around and never to the right person.

He says he thinks this manhole is another accident waiting to happen.

Walsh is worried about people who truly need that strip of pavement for an emergency; it is an emergency lane. And while people should not normally walk along a freeway or a ramp, sometimes that is necessary.

“If you’re walking in that area, you’re not going to walk on the concrete where the traffic is and you’re not going to walk in the grass, because it is uncut and you could turn an ankle or something,” Walsh said. And then, unexpectedly, that slice of ground is gone. No cones, no signs.

Walsh has visited the site several times since Camryn’s June 2023 fall. The hole still sits unprotected. He has gone on Google Street View and seen that same hole in that spot dating back to 2011, the earliest Street View shots of that spot. So this unprotected void dates at least back to Obama’s first term. Kasim Reed was the Atlanta mayor. GA-400 still had a toll plaza. Freddie Freeman and Julio Jones were rookies and Chipper Jones was in his penultimate season. Taylor Swift was only a millionaire. And no one knew what “Snowmageddon” was.

Given the brick wall Walsh hit with the city, I recently reached out to Atlanta DOT and also to GDOT (since this manhole is along an interstate and the state maintains freeways) and am waiting to hear back.

Camryn Walsh is 5 feet, 6 inches tall. Her surprise manhole plunge saw her peeking up with only the top of her nose and above cresting the edge. This hole is on a busy stretch of I-285 that sees its fair share of wrecks and jams. Inevitably, a motorist or first responder is going to need that Cascade entrance ramp emergency lane. As long as that manhole remains uncovered, someone else is eventually going to get hurt worse than she did. Thank goodness that Jake Walsh has stayed on this small crusade for six months; we can all learn from him. Hopefully, the right people take notice and take action.

Doug Turnbull, the PM drive Skycopter anchor for Triple Team Traffic on 95.5 WSB, is the Gridlock Guy. Download the Triple Team Traffic Alerts App to hear reports from the WSB Traffic Team automatically when you drive near trouble spots. Contact him at Doug.Turnbull@cmg.com."
1,[Georgia] https://www.ajc.com/news/,"Police: 3 men killed, 4th injured in Buckhead shooting during drug deal",https://www.ajc.com/news/crime/breaking-3-men-killed-4th-injured-in-buckhead-shooting/A5NPFKO4OBAMLH5B74T5U3OZXY/,"“This is an incident that happened inside a unit,” Malecki said. “That’s an area that we cannot police. So, we do need common sense to prevail in those situations. And, of course, nothing good comes from drug activity. This department does its best to shut down drug operations. So, if anyone has tips or information, that’s why we ask that you send those our way so we can try to prevent incidents like this.”

Three of the men died at the scene and a fourth was alert while being taken to the hospital for treatment, police said.

The names of the victims were not released late Saturday. The shooting remains under investigation.

The shooting at the high-rise was the second this year and both incidents involved drug deals, according to Atlanta police. In a separate incident in February, a man was arrested after two people were shot during a drug deal, police previously said."
2,[Georgia] https://www.ajc.com/news/,"SUNDAY’S WEATHER | Strong storms, temps dropping due to cold front",https://www.ajc.com/atlanta-weather/sundays-weather-strong-storms-temps-dropping-due-to-cold-front/CBCVOWBPLZC73IPS4P6JZM5T64/,"Most of Sunday will be soggy, and some strong storms are possible.

Showers will persist overnight ahead of a cold front that will pass over metro Atlanta starting around 8 a.m. According to the National Weather Service, scattered thunderstorms between 10 p.m. Saturday and 4 a.m. Sunday have the potential to turn severe with wind gusts reaching up to 60 mph. There is also the chance for brief tornadoes in North Georgia, but the risk remains low.

“We’re going to see some heavy downpours. But in addition to that, there is that risk that we could be dealing with some damaging wind gusts, hail and, a brief tornado cannot be ruled out,” Channel 2 Action News meteorologist Eboni Deon said."
3,[Georgia] https://www.ajc.com/news/,Shop with a sheriff: 250 kids select gifts with Fulton County deputies,https://www.ajc.com/news/crime/shop-with-a-sheriff-250-kids-select-gifts-with-fulton-county-deputies/NYTNBFF7GJBIFNMKNB3SUPMBNE/,"The sixth-grader and his two younger sisters were among the 250 children invited to the Fulton County Sheriff’s Office “Shop with a Sheriff” event Saturday at the Target store at Atlantic Station. The event, held for the third year under Sheriff Patrick “Pat” Labat, offers children in need the chance for holiday cheer. Each child was given a $150 gift card before being escorted by a sheriff’s office employee for the shopping fun.

Credit: Steve Schaefer Credit: Steve Schaefer

The event was one of many across metro Atlanta involving law enforcement agencies partnering with community and corporate organizations to make the holidays brighter for children. Officers and deputies say building those relationships with the youngest citizens is crucial.

Also Saturday morning, the 25th Annual Paulding Cops for Kids event was held, coordinated by the sheriff’s office. More than 230 children were able to shop during the event. And on Wednesday, the City of Atlanta Fire and Rescue Department joined with other city groups to sponsor a Winter Resource Fair that offered groceries, gift cards and health screenings to those in need.

“We don’t necessarily want our first interactions with a young child to be a bad thing,” Labat told The Atlanta Journal-Constitution during Saturday’s event. “This is bringing hope and it’s an opportunity during the holidays for us to give back.”

Dexter Whiteside said he is focused on getting his 9-year-old son the things he needs, like a new belt and clothes. As he shopped with a deputy, Donte was focused on the Nerf guns.

“This day is about him,” Dexter Whiteside said.

Credit: Steve Schaefer Credit: Steve Schaefer

While some children quickly went to the exact gifts they wanted — dolls, lego sets and even a bike — others deliberated longer, carefully choosing what to pick. Kaleb Whidby, 9, was overwhelmed with all of his options before settling on a boxing set, football, and walkie-talkies. He also picked out a board game he could play with his grandmother.

But Kaleb didn’t have time to stop and talk. There were more aisles of toys to check out.

Gladys Bush said she had no idea what she wanted before she arrived at the store with her mother. The 12-year-old quickly spotted two dolls she wanted, including one dressed in a Minnie Mouse outfit. Next, she wanted to look at lip gloss.

“This really came in handy because times are hard,” Elizabeth Bush, the sixth-grader’s mother, said as her daughter looked at her selections. “She’s the youngest of four, so it’s good to be able to be here and be able to let her get what she wants.”

The deputies also enjoyed the shopping, a different type of service than during their typical workday.

Sgt. Anthony Burgess works in the juvenile court division, where he says he focuses on trying to change the lives of children who have gotten into trouble.

Credit: Steve Schaefer Credit: Steve Schaefer

“You can’t save everyone but if you save one, you did your job,” he said.

On Saturday, Burgess wore a different uniform. He was Santa Claus and spent the morning posing for pictures and hugging children.

“It brings joy to my heart,” he said. “It’s wonderful to see the kids in a different light.”

Meanwhile, Prentis was eager to play with his new toys and Play-doh. His sisters, Preyanna and Mielle, picked out dolls and some accessories, including a tiny crib and stroller.

“We’re gonna act like I’m making food for the dolls,” Prentis said.

But 10-year-old Preyanna wasn’t so sure of that plan.

“My baby’s not going to be eating Play-doh,” she said with a laugh."
4,[California] https://www.mercurynews.com/latest-headlines/,"49ers roundup: McCloud shelved, Conley promoted, Greenlaw fined",https://www.mercurynews.com/2023/12/09/49ers-put-return-specialist-ray-ray-mccloud-on-shelf-dre-greenlaw-fined/,"SANTA CLARA — The 49ers will be without return specialist Ray-Ray McCloud for at least the rest of this month.

McCloud went on the Injured Reserve list Saturday and must miss a minimum of four games, which could prove consequential if the 49ers don’t find a sure-handed replacement in their playoff push.

Rookie Ronnie Bell filled in last game for McCloud and botched a punt return with the ball harmlessly bouncing out of bounds in last Sunday’s 42-19 win at Philadelphia.

Veteran wide receiver Chris Conley was promoted from the practice squad to fill McCloud’s roster spot.

McCloud was ruled out Friday, along with defensive tackle Arik Armstead and tight end Ross Dwelley, for this Sunday’s game between the 49ers (9-3) and the Seattle Seahawks (6-6) at Levi’s Stadium.

“He was limited on Wednesday, but didn’t feel great, so we’ve got to be safe with him,” coach Kyle Shanahan said Friday of McCloud.

McCloud injured his ribs in last month’s win against the Tampa Bay Buccaneers, but he played in the Thanksgiving night win at Seattle, where he fumbled a punt return that teammate Oren Burks recovered in the fourth quarter of that 31-13 win.

GREENLAW FINED

Linebacker Dre Greenlaw got fined $10,927 for his “unnecessary roughness” tackle that sparked an Eagles’ sideline scuffle with security chief Dom DiSandro, who’s reportedly not allowed on the Philadelphia sideline Sunday at Dallas. Also fined for unnecessary roughness in separate third-quarter plays from Sunday’s game: the 49ers’ Demetrius Flannigan-Fowles ($9,940, for a facemask violation) and the Eagles’ Jalen Carter ($16,937, for a violation on a point-after kick).

SEAHAWKS QB ISSUES

With starting quarterback Geno Smith (groin) questionable for Sunday’s game, the Seahawks elevated Foothill High-Pleasanton product Sean Mannion from the practice squad, as an option behind Drew Lock, Smith’s potential replacement starter. Also elevated was Patrick O’Connell as fellow linebacker Jordyn Brooks (ankle) is also questionable. Outside linebacker Frank Clark will not travel with the team for non-injury reasons, the Seahawks announced.

OTHER MOVES

Safety Erik Harris and running back Jeremy McNichols were elevated from the practice squad, likely for special-teams roles in Sunday’s games along with depth purposes at their specific positions. McNichols got the nod over fellow running back Ty Davis-Price, who was released Tuesday but re-signed to the practice squad. Also of note, the 49ers opted for Conley’s promotion rather than activate Danny Gray off Injured Reserve."
5,[California] https://www.mercurynews.com/latest-headlines/,It's Sho-ver: Ohtani passes over SF Giants for record-breaking deal with Dodgers,https://www.mercurynews.com/2023/12/09/its-sho-ver-ohtani-passes-over-sf-giants-for-record-breaking-deal-with-dodgers/,"Baseball’s highest-profile free agency ever is over, and the San Francisco Giants struck out once again.

Shohei Ohtani announced Saturday via his personal Instagram a record-shattering agreement that not only meant the Giants finished as runners-up, but will have to face the two-way megastar a dozen times a year as the Dodgers’ grip on the National League West grows even tighter.

Long perceived to be the favorites in the sweepstakes for the two-time MVP and global sensation, the Dodgers reeled in their prize one day after false reports that Ohtani was in agreement with the Toronto Blue Jays sent the sport into a frenzy. The terms of the contract, according to his agent, Nez Balelo: $700 million over 10 years, eclipsing the previous record held by Mike Trout, whose $426.5 million deal had been the largest in major-league history.

In a statement, Balelo called it a “unique, historic contract for a unique, historic player.”

Ohtani, whose decision has stalled the baseball offseason, addressed “all the fans and everyone involved in the baseball world” in his own statement, writing that “I apologize for taking so long to come to a decision,” adding a message to Dodgers fans. “I pledge to always do what’s best for the team and always continue to give it my all to be the best version of myself. Until the last day of my playing career, I want to continue to strive forward not only for the Dodgers but for the baseball world.”

The outcome couldn’t be worse for the Giants, who have been adamant about adding star power this offseason and now must pivot elsewhere while coming to terms with the game’s biggest attraction hitting 1-2-3 with Mookie Betts and Freddie Freeman through at least 2027 (when Freeman’s contract expires).

Don’t forget they also share a division with the defending National League champion Diamondbacks, and while the Padres traded away Juan Soto, they still have Manny Machado, Fernando Tatis Jr., Xander Boegarts and Ha-Seong Kim.

If there’s one silver lining, the Dodgers are taking on considerable risk, given that Ohtani is ruled out from pitching in 2024 after what was reported to be a second Tommy John surgery and is no sure thing to ever be the same two-way player. However, there can only be so much downside to signing the game’s preeminent slugger.

While they were one of at least three teams reported to have received a meeting, the Giants’ final offer is unknown.

“Shohei and I want to thank all the organizations that reached out to us for their interest and respect, especially the wonderful people we got to know even better as this process unfolded,” Balelo said in a statement. “We know fans, media and the entire industry had a high degree of interest in this process, and we want to express our appreciation for their passion and their consideration as it played out.”

Ohtani was easily the top prize on the market, but the Giants should have enough funds earmarked for him that they can use to patch multiple holes on the roster.

They’re still seeking to upgrade their outfield, improve their defense and athleticism, and find a partner for Logan Webb at the top of the rotation.

The Giants have been linked to the top two center fielders available, Cody Bellinger and Jung-Hoo Lee, and general manager Pete Putila said at the Winter Meetings that “we have some internal options, but we’re scanning the entire market, as well.” Third baseman Matt Chapman has strong ties to manager Bob Melvin and would help stabilize the left side of the Giants’ infield and their lineup.

The top priority after Ohtani, though? It might be another Japanese sensation, Yoshinobu Yamamoto.

Only 25 years old, the right-hander has won the past three Sawamura Awards, given annually to the top pitcher in Nippon Pro Baseball. The idea of pairing him with Webb, who’s 26, and Kyle Harrison, 22, is an enticing proposition — but it will also likely be an expensive one, with the Mets and Yankees expected to be in the bidding.

Don’t rule out the Dodgers, either. The addition of Ohtani doesn’t address their biggest need for 2024 — the starting rotation — and the deal reportedly includes “unprecedented deferrals,” meaning they might not be done spending.

Given his age and ability, Yamamoto represents almost as much of a unicorn as Ohtani.

Almost.

This is a developing story. Check back for updates."
6,[California] https://www.mercurynews.com/latest-headlines/,"As expected, Serra falls to Mater Dei in CIF Open state title game",https://www.mercurynews.com/2023/12/09/as-expected-serra-falls-to-mater-dei-in-cif-open-division-state-championship-game/,"MISSION VIEJO — One of the greatest teams in Central Coast Section history, a group of players led by a passionate and driven coach who knows how to motivate young men, took another shot at perfection Saturday night, another swing at the state’s top championship.

But like the past two years, Serra fell short, a second consecutive unbeaten season ending in defeat against one of Southern California’s superpowers.

This time, Mater Dei-Santa Ana took down the Padres, winning the CIF Open Division championship 35-0 at Saddleback College behind its all-star collection of major college talent. The final 11:50 was played with a running clock.

The Open title was Mater Dei’s fourth, all since 2017, and second at Serra’s expense.

A massive underdog on this stage for the third time in as many appearances, the Padres (12-1) pulled out every trick in their book to keep Mater Dei out of sorts and ran down the play clock before snaps to shorten the game.

It worked, to some degree.

Serra trailed 14-0 after the first quarter and didn’t give up a third touchdown until late in the second quarter.

The Padres played with spirited aggression, which was to be expected given the fire coach Patrick Walsh breathes into his program, but they simply were overmatched by a Mater Dei team that loaded four- and five-star talent.

When it was over and Walsh gathered the team in the locker room, he told his players that he loved them.

“One of the best teams I’ve ever coached, a great senior class,” Walsh said. “Full of heart. Full of integrity. Full of pride. Nothing to be ashamed of. The only thing I would fear is if this experience tore them apart. But that’s not going to happen because this team is too tight.”

Mater Dei was far from perfect, penalized 10 times for 80 yards in the first half alone and 16 times for 150 yards overall.

But the Monarchs caught their own break on their first possession when a roughing-the-punter infraction opened the door for a 16-yard touchdown pass from senior quarterback Elijah Brown, a Stanford commit, to freshman tight end Mark Bowman.

The lead stretched to 14-0 later in the quarter on a 74-yard pass down the sideline from Brown to Marcus Harris, a four-star junior. Harris caught the ball in stride and turned on the jets to reach the end zone.

Brown finished 17 of 22 for 298 yards and four touchdowns.

Serra used the Wildcat, spread five receivers to one side of the field, called a fake punt and field goal, recovered an onside kick but with minimal success on the scoreboard.

Mater Dei (13-1) crossed the goal line again late in the first half on a 12-yard TD pass from Brown to Jonah Smith that made it 21-0 at the midway break.

“It didn’t end how I wanted it to,” Serra two-way standout Jabari Mann said. “But I love my team. I love what we did this year. I’m proud of the guys. Proud of the coaches for getting us here every year.”

Last season, an undefeated Serra team that averaged 36.6 per game lost to St. John Bosco 45-0 in the state’s Open Division championship game.

The Padres averaged 43.25 points per game this season while going 12-0, which included victories over Folsom and De La Salle and West Catholic Athletic League and Central Coast Section championships.

Serra finished with 58 yards of offense on Saturday in 39 plays. Mater Dei had 386 yards in 43 plays.

So the story goes.

In California during this era, two teams play at a level nobody in Northern California and very few in Southern California have reached.

“It’s not the outcome we wanted the past three years,” senior safety Joseph Bey said. “But brotherhood is something you can’t buy. Some things just didn’t go our way. I thought we played a really good first half. That first drive we stopped them and then we rushed the punter. That really hurt.”

Mater Dei widened the margin to 28-0 on an 8-yard run by Jordon Davison, a four-star junior from the Bay Area, and 35-0 early in the fourth quarter on a 31-yard touchdown pass from Brown to Jack Ressler.

Before Serra took the field on Saturday night, it watched Folsom — a team it beat in August — hoist a state championship trophy by winning the Division 1-A title with a 20-14 victory over St. Bonaventure.

If Serra had lost to Folsom and/or De La Salle, it might have had a chance to win another division this weekend.

Instead, a senior class that included standouts such as Mann, Bey, Maealiuaki Smith and Danny Niu will leave Serra without a state title but as the top team in NorCal during their era.

Was that hard to watch?

“The best team in Northern California, hands down, bar none,” Walsh said. “We beat other teams that were down here. Not hard at all. No. 1 team in NorCal and if the cost of being the No. 1 team in our area is this, then we’re going to going to continue to strive to do this. That’s just the way it’s going to be.

“We’re the undisputed champs. We’ve gone undefeated back-to-back in the WCAL. That’s never been done since 1958. I’m so proud of this team. I am proud of these kids. I wish I could have done a better job coaching tonight, getting them in position to play better. But I have no regrets and I love the group.”"
7,[California] https://www.mercurynews.com/latest-headlines/,The Warriors' 29 turnovers open up bigger questions about the offense,https://www.mercurynews.com/2023/12/10/the-warriors-29-turnovers-open-up-bigger-questions-about-the-offense/,"The Warriors will have three days in Phoenix to help bond as a team and recover from their latest meltdown in Oklahoma City. They may watch some college hoops together. They will practice. Perhaps have a team dinner.

Written in stone on the schedule, though, is to gather and watch a horror film together.

That horror film: All 29 turnovers they committed Friday in a 138-136 overtime loss to the Thunder.

“We will watch all 29 as a team,” coach Steve Kerr told reporters on Friday. “I can tell you that. We will watch all 29 turnovers.”

What they’ll see is a well-rounded comedy of errors. Of the 10 Warriors that took the court, only Cory Joseph had a zero in the turnover column. Only Brandin Podziemski had one turnover and everyone else committed at least two. The full turnover breakdown:

Andrew Wiggins: 6

Draymond Green: 4

Klay Thompson: 4

Jonathan Kuminga: 3

Steph Curry: 3

Dario Šarić: 3

Kevon Looney: 2

Moses Moody: 2

Green, the facilitator, is often the one who shoulders the most turnovers in a heavy-motion offense. Wiggins and Thompson’s many turnovers are a little more baffling considering they aren’t ball handlers. Despite the 14-point lead the Warriors had and a three-point win in hand before Green’s costly foul, the bounty of turnovers reveals bigger flaws to the Warriors’ approach and explains why they have had trouble against longer, more athletic teams such as the Thunder.

A handful of the turnovers were just sloppy, moving screens, feet caught out of bounds. Just mistakes within the margin for error that happen in a day’s work. The majority, though, were more a product of the Thunder getting into the passing lanes with quick reads off the Warriors’ quintessential motion offense.

Turnovers are a cost the Warriors have paid in the past to make that motion offense flow. But as some within the team put it, the defense and offense have to be among the league’s best to render the turnovers just a minor casualty for the greater good.

At their peak, the Warriors boasted a top defense that could force turnovers, and turn chaos into transition offense that counteracted the errors from their motion offense.

Now, the Warriors have a league-average 114.4 defensive rating and 15.8% of their possessions result in a turnover, fourth worst in the league in the same club as the lowly San Antonio Spurs, Utah Jazz, Detroit Pistons, and Portland Trail Blazers. Swapping turnover aficionado Jordan Poole for ball-protector Chris Paul was supposed to fix the problem — but to little avail.

As those within the team also note, offensive structure isn’t the crux of the problem. However, the issue stems from individual shortcomings.

Of the 29 turnovers against Oklahoma City, 13 were labeled as bad passes. In this sit-down, those may be the clips the team focuses on. They may go over the 10 combined turnovers from Thompson and Wiggins to get to the root of what’s held both back as secondary scorers next to Curry. Neither have been aggressive attacking the rim and are almost sure-fires to make an extra pass.

For Golden State’s third turnover of the game, Wiggins received an entry pass from Green with a defender on him, and instead of using his size and athleticism to go up to the rim, he passed it out to nobody. In the third quarter, Wiggins had the ball with Josh Giddey in front of him and Jalen Williams patrolling, able to slide to the rim if Wiggins attacked — but also in place to intercept Wiggins’ extra pass to Green in the corner. Turnover.

Some of Thompson’s costlier turnovers came off entry passes that Thunder players were all over. Green’s four turnovers were mostly the same — Oklahoma City was all over the Warriors’ extra passes, guessing correctly that no one would challenge their defender one-on-one.

Trying to create opportunities off the ball, Green, Thompson, and Wiggins created a whirlwind of turnover chaos on their own.

Jonathan Kuminga has given Golden State life against Portland and the Thunder because he’s leaned into creating plays for himself — taking the ball to the paint and challenging defenses with his size and might, finishing with some craftiness at the rim. Curry is an all-timer at creating his own shot, too, but defenses know he could take over an entire game if need be and muzzle him.

As crazy as it sounds after a high-turnover game — the Warriors could have used what Poole brought offensively. Fearlessness attacking the rim is something the Warriors desperately miss from Poole, and that was the changeup pitch that paired well with Curry’s fastball throughout their 2022 title run. Of course, Poole’s propensity for head-scratching turnovers was one of a few reasons the organization traded him off for Paul.

But he left a scoring void. Wiggins, Kuminga, and Thompson could fill that void."
8,[California] https://www.mercurynews.com/latest-headlines/,Troubled retailer Sears quietly reopens two stores. What is behind the comeback?,https://www.mercurynews.com/2023/12/10/troubled-retailer-sears-quietly-reopens-two-stores-what-is-behind-the-comeback/,"Los Angeles — To the casual shopper, Sears, one of America’s oldest retailers, may appear to be on life support. The department store chain that once reinvented how Americans shopped now barely has a brick-and-mortar footprint after a 2018 bankruptcy and hundreds of store closures.

But talk of Sears’ demise may be premature: just two months ago, a previously shuttered Sears in Burbank, California, quietly turned the lights back on. Two weeks after that, another reopened in Union Gap, Washington.

I visited the newly opened Burbank store several times last month, including on Black Friday, retail’s busiest shopping day, to explore the storied brand. The new Sears looks much like the old one, a vestige from a time when department stores ruled America’s shopping landscape. While the store remained mostly devoid of shoppers when I visited, those who did drop in, along with some store associates, expressed hope and excitement of a new age for Sears.

Inside Sears’ revived Burbank store

The reborn Sears in Burbank looks like a typical American department store. Mattresses, appliances, and other home goods populate the ground floor. Up an escalator you find clothing, bags and accessories. Another escalator transports you up to a third floor, but it was roped off when I visited with signs promising something would be coming soon.

The store was clean and organized ­– but shoppers were sparse.

The newly reopened Burbank location, which initially closed one year ago, likely didn’t look so different from a typical Sears store in 2005, when hedge fund operator Eddie Lampert bought control of the chain for $11 billion and merged it with another retailer in his portfolio, Kmart. That year, the two brands counted 3,500 US stores between them and more than 300,000 employees.

Today’s Sears’ footprint is minuscule, with no more than 12 Sears stores remaining in the continental US, according to data from Google Maps. A November post in the Union Gap, WA Facebook group confirmed that store location’s reopening.

Some suggest that Lampert used the Sears acquisition as a play in the real estate market. His plans for the brand going forward are less clear. Attempts to get a clear answer proved unsuccessful. The brand exists under a holding company called Transformco. Calls and emails over several weeks to Transformco’s main line and executives went unanswered. The Burbank store’s manager passed along a phone number for Sears’ media department; the number was not in service.

One Burbank store associate, who asked not to be named since they weren’t permitted to speak to the media, told me they had worked at multiple Sears locations for decades and they were glad to be given the chance to come back.

“I love Sears. They’ve treated me well,” the person said.

I don’t remember Sears at the height of its influence: I was born just one year before the retailer discontinued its groundbreaking catalog in 1993. Half a century ago, the Sears catalog helped change the way Americans lived, allowing more people to shop from anywhere since they didn’t have to rely on nearby stores to buy goods. It was a proto-model of online shopping.

As Sears grew and pioneered its own brands such as Kenmore appliances, Craftsman tools and Allstate insurance, the company became a juggernaut, employing legions of workers to produce and sell the products in the rapidly expanding brick and mortar Sears stores. The Sears Tower in downtown Chicago, where the corporate parent operated, was the world’s tallest skyscraper until 1998.

More than one Burbank store associate said they thought their store might be a test for Sears’ parent company, Transformco, which is owned by Lampert, who is also Sears’ former CEO. They hoped that if their store proved successful, more locations would open and the brand might be revived.

How serious is Sears’ relaunch effort?

Neil Saunders, managing director of GlobalData’s retail division, had a different view of Sears’ relaunch.

“I don’t think it’s a serious attempt at revival,” he said.

Saunders said it’s likely Sears hasn’t found tenants for some Transformco-owned retail locations due to challenges facing the overall retail sector.

“I think there a lot of locations where retailers just don’t want to lease out that space, and so I think the view is ‘if no one is going to lease it out, rather than it sitting there idle, we might as well try and monetize it,’” Saunders said.

“For a very big space like Sears, you haven’t got many tenants. No department stores are really opening a lot of new outlets,” he added.

When I returned to Sears on Black Friday, few shoppers perused the aisles compared to other stores in the Burbank Town Center mall, where Sears is located. One Sears associate told me they hoped the store would be busier that day.

“Welcome back” signs lined the outside of the store, but perhaps people just hadn’t heard of its reopening: the announcement was made on Sears’ local Burbank Facebook page.

One shopper, Daisy Davis, said she only learned the Burbank location had reopened after a conversation with her neighbor about Sears prompted an internet search of whether any stores remained open.

“Sure enough, it said this one was opening. There’s still conflicting information too, because some of the maps say it’s closed,” she said.

Bankruptcy and closures in recent years

Related Articles Business | Some states’ economies cool even as the nation’s sizzles

Some states’ economies cool even as the nation’s sizzles Business | San Jose will get new Ace Hardware, filling big empty store space

San Jose will get new Ace Hardware, filling big empty store space Business | Chinese restaurant leases choice downtown San Jose spot

Chinese restaurant leases choice downtown San Jose spot Business | San Jose Airport paves way for overseas airline to resume flights

San Jose Airport paves way for overseas airline to resume flights Business | Walters: Newsom faces possibly historic California budget deficit The Sears brand has been riding a rollercoaster for years. In the years after Lampert’s takeover, sales at the 137-year-old retailer slowed amid a lack of investment in store updates, a slower pivot to e-commerce, and increased competition from other big box retailers and newer online behemoths such as Amazon.

By 2018, the company had filed for bankruptcy. The next year, Lampert’s hedge fund bought the remains of the business out of bankruptcy and renamed its parent company Transformco. The retailer exited bankruptcy with 223 Sears and 202 Kmart stores nationwide. But four years later, most of those stores have closed.

Sears shoppers I spoke with shared the store employees’ excitement about the reopening.

“I’m just really happy they reopened. It feels like the Sears I remember, which is good,” said Katherine Sage, a shopper who stopped into Sears to pick up a polo shirt for her son. “I think they have good products; I think their mattresses are awesome.”

Armita Cohen, an 80-year-old retiree, said she visited the Burbank location often since its reopening after her local store in Glendale, CA closed.

“I don’t know why they closed that store. It was a wonderful store,” she said. “For Christmas I don’t have to go to any other place. I just go to Sears and I find everything.”

Cohen said she was “crossing her fingers” that the Glendale store would reopen.

Could Sears make a comeback?

Simeon Siegel, a retail analyst at BMO Capital Markets, said it was still possible for a store with strong brand-name recognition, like Sears, to make a comeback, even in the internet age.

“Big stores that offer a large variety of products, but do so in a curated way, putting together products that you want ­– those are thriving,” Siegel said.

“Recognizing that there is value in a brand name, even if that brand went out of business, is not something new,” he added. “You watched another company buy Bed Bath and Beyond’s intellectual property immediately after it went out because a brand is a tough thing to kill.”

At least one shopper was optimistic about a future for Sears if it embraces a more modern shopper.

“I think they need to consult with the younger generation to find out more of what they want,” Sage said, standing outside the Sears in Burbank. “Keep the products that people go in for, but innovate.”

The-CNN-Wire

™ & © 2023 Cable News Network, Inc., a Warner Bros. Discovery Company. All rights reserved."
9,[California] https://www.mercurynews.com/latest-headlines/,"Three dead in outbreak of Rocky Mountain spotted fever, CDC warns",https://www.mercurynews.com/2023/12/10/three-dead-in-outbreak-of-rocky-mountain-spotted-fever-cdc-warns/,"An outbreak of the tickborne disease Rocky Mountain spotted fever has caused at least five illnesses, including three deaths, in the US since July, the US Centers for Disease Control and Prevention warned Friday.

The five cases were identified in Southern California and involved people who had traveled to Tecate, Baja California, in the previous two weeks. Four were under age 18, and three were US residents, the agency said in a health alert. All five were hospitalized, and three died.

The CDC is warning health care providers that if a patient has symptoms of Rocky Mountain spotted fever and has recently traveled to northern Mexico, they should consider starting treatment with the antibiotic doxycycline right away, rather than waiting for test results to confirm the condition.

“RMSF is a severe, rapidly progressive, and often deadly disease transmitted by the bite of infected ticks, although many patients do not recall being bitten by a tick,” the agency notes. It’s endemic in northern Mexico and in parts of the southwestern US, where it can be transmitted by brown dog ticks. It does not spread from person to person.

Related Articles Health | First Lady Jill Biden visits Cedars-Sinai to see research on women’s health

First Lady Jill Biden visits Cedars-Sinai to see research on women’s health Health | Patients expected Profemur artificial hips to last. Then they snapped in half

Patients expected Profemur artificial hips to last. Then they snapped in half Health | FDA approves first CRISPR gene editing treatment that may cure sickle cell disease

FDA approves first CRISPR gene editing treatment that may cure sickle cell disease Health | The dirty truth about taking your shoes off at the door

The dirty truth about taking your shoes off at the door Health | Granderson: American culture around aging men needs to change Signs of infection can be mild in the first few days, including a low fever, headache, stomach problems, abdominal pain, rash and swelling around the eyes and on the back of the hands. On or after about five days, someone may develop changes in mental state, coma, brain swelling, respiratory problems and multiorgan damage. It’s fatal in 5% to 10% of cases, with about half of those deaths happening within eight days of the onset of illness.

Anyone who’s traveled to northern Mexico and develops symptoms of Rocky Mountain spotted fever within two weeks of their return to the US should get medical attention right away, the CDC says. Protect against tick bites by treating pet dogs, using insect repellent and wearing protective clothing when outdoors. Check yourself and children for ticks after spending time outdoors or around dogs, and immediately remove any ticks you find.

The-CNN-Wire

™ & © 2023 Cable News Network, Inc., a Warner Bros. Discovery Company. All rights reserved."
